transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
TXN004051,CUST00370,PROD0032,2024-11-03,5,19.18,95.9
TXN004052,CUST00124,PROD0152,2025-03-20,1,129.87,129.87
TXN004053,CUST00253,PROD0056,2025-03-20,2,86.95,173.9
TXN004054,CUST00116,PROD0011,2025-01-15,4,172.41,689.64
TXN004055,CUST00490,PROD0022,2025-05-21,5,154.66,773.3
TXN004056,CUST00389,PROD0084,2024-10-18,4,28.11,112.44
TXN004057,CUST00440,PROD0105,2024-10-16,5,146.85,734.25
TXN004058,CUST00457,PROD0003,2024-10-04,1,183.19,183.19
TXN004059,CUST00421,PROD0007,2025-03-15,1,121.36,121.36
TXN004060,CUST00399,PROD0107,2025-01-09,1,114.45,114.45
TXN004061,CUST00269,PROD0004,2024-08-28,2,140.8,281.6
TXN004062,CUST00242,PROD0164,2025-01-10,4,60.14,240.56
TXN004063,CUST00422,PROD0153,2025-02-04,1,192.47,192.47
TXN004064,CUST00470,PROD0001,2024-11-29,5,139.22,696.1
TXN004065,CUST00189,PROD0157,2024-12-11,3,35.45,106.35
TXN004066,CUST00040,PROD0080,2025-05-31,5,23.47,117.35
TXN004067,CUST00446,PROD0135,2025-04-27,5,64.5,322.5
TXN004068,CUST00150,PROD0058,2024-09-26,2,85.43,170.86
TXN004069,CUST00176,PROD0007,2024-10-28,5,36.47,182.35
TXN004070,CUST00100,PROD0044,2024-12-03,2,188.9,377.8
TXN004071,CUST00309,PROD0130,2024-08-23,2,23.97,47.94
TXN004072,CUST00141,PROD0086,2024-11-10,3,89.47,268.41
TXN004073,CUST00131,PROD0010,2025-05-13,3,34.71,104.13
TXN004074,CUST00209,PROD0192,2024-09-28,1,167.62,167.62
TXN004075,CUST00011,PROD0200,2024-08-11,3,55.15,165.45
TXN004076,CUST00220,PROD0112,2024-12-09,1,108.67,108.67
TXN004077,CUST00060,PROD0192,2025-05-11,2,91.04,182.08
TXN004078,CUST00481,PROD0011,2025-06-20,2,176.22,352.44
TXN004079,CUST00267,PROD0053,2025-06-01,3,84.21,252.63
TXN004080,CUST00046,PROD0196,2024-08-22,1,83.39,83.39
TXN004081,CUST00234,PROD0019,2024-07-14,3,188.66,565.98
TXN004082,CUST00052,PROD0045,2025-03-13,2,58.27,116.54
TXN004083,CUST00183,PROD0014,2025-01-06,4,106.72,426.88
TXN004084,CUST00224,PROD0147,2025-03-28,1,102.22,102.22
TXN004085,CUST00218,PROD0196,2024-10-24,5,132.39,661.95
TXN004086,CUST00319,PROD0054,2025-04-17,5,167.96,839.8
TXN004087,CUST00384,PROD0011,2025-02-01,1,56.0,56.0
TXN004088,CUST00003,PROD0136,2024-09-19,4,158.25,633.0
TXN004089,CUST00153,PROD0061,2025-01-05,4,173.94,695.76
TXN004090,CUST00378,PROD0136,2024-09-21,2,87.42,174.84
TXN004091,CUST00120,PROD0166,2025-03-13,3,126.76,380.28
TXN004092,CUST00028,PROD0027,2025-04-27,3,95.79,287.37
TXN004093,CUST00010,PROD0156,2024-07-09,1,106.41,106.41
TXN004094,CUST00298,PROD0182,2024-09-13,1,162.62,162.62
TXN004095,CUST00294,PROD0047,2025-02-03,1,145.78,145.78
TXN004096,CUST00131,PROD0150,2024-11-10,2,86.54,173.08
TXN004097,CUST00362,PROD0147,2024-08-27,5,189.09,945.45
TXN004098,CUST00393,PROD0160,2024-11-26,5,163.53,817.65
TXN004099,CUST00152,PROD0142,2024-07-28,5,154.3,771.5
TXN004100,CUST00348,PROD0195,2024-07-18,4,27.03,108.12
TXN004101,CUST00152,PROD0038,2024-10-05,5,158.87,794.35
TXN004102,CUST00197,PROD0164,2024-09-06,5,57.16,285.8
TXN004103,CUST00290,PROD0027,2025-01-11,3,14.04,42.12
TXN004104,CUST00455,PROD0080,2024-10-16,5,127.57,637.85
TXN004105,CUST00489,PROD0045,2025-03-22,2,30.59,61.18
TXN004106,CUST00151,PROD0200,2025-03-07,2,157.49,314.98
TXN004107,CUST00207,PROD0145,2024-11-21,5,192.52,962.6
TXN004108,CUST00209,PROD0160,2025-06-01,1,198.1,198.1
TXN004109,CUST00080,PROD0102,2024-10-30,1,96.86,96.86
TXN004110,CUST00498,PROD0008,2024-11-28,4,43.04,172.16
TXN004111,CUST00159,PROD0144,2025-03-11,2,108.8,217.6
TXN004112,CUST00167,PROD0172,2025-03-09,5,182.49,912.45
TXN004113,CUST00125,PROD0134,2024-08-01,2,134.88,269.76
TXN004114,CUST00388,PROD0005,2024-09-15,3,167.32,501.96
TXN004115,CUST00492,PROD0105,2025-01-04,1,196.5,196.5
TXN004116,CUST00290,PROD0157,2024-07-09,4,74.85,299.4
TXN004117,CUST00412,PROD0038,2024-09-21,4,122.2,488.8
TXN004118,CUST00279,PROD0174,2024-12-28,2,92.49,184.98
TXN004119,CUST00048,PROD0141,2025-02-13,4,118.85,475.4
TXN004120,CUST00209,PROD0162,2025-01-04,1,185.46,185.46
TXN004121,CUST00008,PROD0144,2025-03-11,4,163.66,654.64
TXN004122,CUST00345,PROD0176,2025-05-10,2,155.63,311.26
TXN004123,CUST00161,PROD0147,2024-10-02,3,196.29,588.87
TXN004124,CUST00129,PROD0050,2025-04-29,3,85.75,257.25
TXN004125,CUST00124,PROD0151,2025-04-14,3,171.46,514.38
TXN004126,CUST00321,PROD0011,2025-02-10,1,168.18,168.18
TXN004127,CUST00245,PROD0193,2025-04-06,2,10.19,20.38
TXN004128,CUST00437,PROD0132,2024-07-23,4,124.07,496.28
TXN004129,CUST00033,PROD0015,2024-12-12,1,168.4,168.4
TXN004130,CUST00258,PROD0052,2024-12-13,1,25.43,25.43
TXN004131,CUST00417,PROD0157,2025-03-23,3,166.48,499.44
TXN004132,CUST00025,PROD0017,2025-06-16,4,110.28,441.12
TXN004133,CUST00332,PROD0072,2024-08-20,1,65.68,65.68
TXN004134,CUST00038,PROD0189,2024-08-23,3,20.32,60.96
TXN004135,CUST00397,PROD0046,2024-12-03,5,47.22,236.1
TXN004136,CUST00487,PROD0114,2024-09-04,4,129.13,516.52
TXN004137,CUST00374,PROD0095,2025-06-04,2,131.13,262.26
TXN004138,CUST00009,PROD0127,2025-02-11,4,94.11,376.44
TXN004139,CUST00201,PROD0042,2025-02-05,1,145.72,145.72
TXN004140,CUST00454,PROD0036,2024-11-12,4,154.96,619.84
TXN004141,CUST00344,PROD0034,2024-12-01,5,36.07,180.35
TXN004142,CUST00285,PROD0024,2025-06-20,4,147.75,591.0
TXN004143,CUST00473,PROD0099,2024-10-30,1,196.58,196.58
TXN004144,CUST00359,PROD0155,2024-09-13,1,156.13,156.13
TXN004145,CUST00012,PROD0102,2025-02-15,5,138.18,690.9
TXN004146,CUST00035,PROD0050,2025-02-15,2,48.51,97.02
TXN004147,CUST00046,PROD0034,2025-03-03,3,78.0,234.0
TXN004148,CUST00104,PROD0089,2025-04-03,4,30.66,122.64
TXN004149,CUST00475,PROD0021,2024-09-24,4,12.02,48.08
TXN004150,CUST00348,PROD0027,2025-04-06,1,124.56,124.56
TXN004151,CUST00195,PROD0029,2025-06-29,2,152.56,305.12
TXN004152,CUST00423,PROD0132,2025-02-28,3,35.15,105.45
TXN004153,CUST00280,PROD0147,2024-10-19,3,81.44,244.32
TXN004154,CUST00112,PROD0115,2025-03-24,1,179.37,179.37
TXN004155,CUST00152,PROD0079,2024-09-23,3,122.59,367.77
TXN004156,CUST00443,PROD0149,2025-04-04,3,19.08,57.24
TXN004157,CUST00151,PROD0131,2024-12-09,1,194.88,194.88
TXN004158,CUST00221,PROD0071,2025-05-12,3,199.04,597.12
TXN004159,CUST00232,PROD0053,2025-02-28,3,168.08,504.24
TXN004160,CUST00241,PROD0137,2024-12-08,1,186.26,186.26
TXN004161,CUST00380,PROD0128,2024-11-04,5,42.36,211.8
TXN004162,CUST00039,PROD0004,2025-03-26,2,131.42,262.84
TXN004163,CUST00458,PROD0151,2024-10-21,5,167.19,835.95
TXN004164,CUST00322,PROD0050,2025-05-08,3,108.69,326.07
TXN004165,CUST00088,PROD0147,2024-11-27,5,74.63,373.15
TXN004166,CUST00402,PROD0188,2024-10-21,5,93.21,466.05
TXN004167,CUST00444,PROD0060,2024-11-23,5,56.18,280.9
TXN004168,CUST00435,PROD0132,2025-05-02,2,113.27,226.54
TXN004169,CUST00210,PROD0008,2025-01-17,3,53.49,160.47
TXN004170,CUST00492,PROD0190,2024-11-11,1,103.64,103.64
TXN004171,CUST00302,PROD0140,2024-07-05,4,86.53,346.12
TXN004172,CUST00233,PROD0123,2025-04-30,1,86.51,86.51
TXN004173,CUST00121,PROD0104,2024-10-18,5,158.18,790.9
TXN004174,CUST00441,PROD0004,2025-04-15,3,155.26,465.78
TXN004175,CUST00277,PROD0037,2024-12-19,1,135.19,135.19
TXN004176,CUST00093,PROD0058,2025-04-03,3,72.3,216.9
TXN004177,CUST00045,PROD0101,2025-04-09,3,12.82,38.46
TXN004178,CUST00277,PROD0115,2025-01-09,1,140.48,140.48
TXN004179,CUST00292,PROD0039,2024-12-04,1,109.34,109.34
TXN004180,CUST00038,PROD0147,2025-04-01,2,72.2,144.4
TXN004181,CUST00497,PROD0117,2024-12-08,5,191.43,957.15
TXN004182,CUST00303,PROD0137,2024-09-17,3,54.69,164.07
TXN004183,CUST00312,PROD0139,2024-08-14,3,158.84,476.52
TXN004184,CUST00488,PROD0041,2025-06-21,2,179.51,359.02
TXN004185,CUST00436,PROD0085,2025-06-10,1,190.77,190.77
TXN004186,CUST00374,PROD0059,2024-07-10,5,92.3,461.5
TXN004187,CUST00367,PROD0178,2024-08-27,3,106.4,319.2
TXN004188,CUST00332,PROD0034,2025-01-31,3,177.67,533.01
TXN004189,CUST00434,PROD0189,2025-01-08,5,107.32,536.6
TXN004190,CUST00034,PROD0166,2024-08-11,1,63.88,63.88
TXN004191,CUST00321,PROD0140,2024-11-10,5,97.0,485.0
TXN004192,CUST00356,PROD0168,2025-06-11,4,27.42,109.68
TXN004193,CUST00121,PROD0140,2025-03-30,4,95.04,380.16
TXN004194,CUST00101,PROD0139,2024-10-28,2,14.98,29.96
TXN004195,CUST00232,PROD0071,2024-08-18,4,158.25,633.0
TXN004196,CUST00033,PROD0185,2024-08-19,4,104.03,416.12
TXN004197,CUST00253,PROD0099,2024-09-30,5,38.48,192.4
TXN004198,CUST00295,PROD0112,2024-08-14,5,104.47,522.35
TXN004199,CUST00429,PROD0034,2025-04-12,3,108.06,324.18
TXN004200,CUST00253,PROD0192,2025-03-21,1,160.2,160.2
TXN004201,CUST00163,PROD0175,2024-09-30,5,10.12,50.6
TXN004202,CUST00096,PROD0175,2024-08-04,2,80.05,160.1
TXN004203,CUST00138,PROD0008,2024-07-08,3,153.56,460.68
TXN004204,CUST00196,PROD0187,2024-12-12,5,73.06,365.3
TXN004205,CUST00292,PROD0010,2024-11-08,1,137.87,137.87
TXN004206,CUST00144,PROD0139,2025-04-05,2,157.89,315.78
TXN004207,CUST00437,PROD0096,2025-01-05,3,57.73,173.19
TXN004208,CUST00202,PROD0118,2024-10-04,5,84.87,424.35
TXN004209,CUST00181,PROD0157,2025-04-19,3,45.28,135.84
TXN004210,CUST00325,PROD0035,2025-02-23,5,150.48,752.4
TXN004211,CUST00405,PROD0101,2025-02-12,2,174.6,349.2
TXN004212,CUST00280,PROD0147,2025-03-22,1,74.64,74.64
TXN004213,CUST00134,PROD0021,2025-04-06,3,45.45,136.35
TXN004214,CUST00370,PROD0124,2025-01-08,2,183.65,367.3
TXN004215,CUST00200,PROD0043,2025-01-05,5,42.65,213.25
TXN004216,CUST00114,PROD0178,2024-09-01,2,75.23,150.46
TXN004217,CUST00401,PROD0176,2024-08-22,3,29.42,88.26
TXN004218,CUST00055,PROD0144,2024-10-14,4,80.15,320.6
TXN004219,CUST00488,PROD0166,2025-06-16,4,108.6,434.4
TXN004220,CUST00487,PROD0144,2024-12-14,3,12.97,38.91
TXN004221,CUST00388,PROD0125,2025-01-16,3,166.72,500.16
TXN004222,CUST00004,PROD0050,2025-03-07,3,129.34,388.02
TXN004223,CUST00450,PROD0173,2025-04-29,5,166.62,833.1
TXN004224,CUST00475,PROD0029,2025-05-22,4,123.81,495.24
TXN004225,CUST00025,PROD0051,2025-04-06,5,168.27,841.35
TXN004226,CUST00298,PROD0061,2025-01-10,3,160.76,482.28
TXN004227,CUST00430,PROD0094,2025-05-16,2,84.96,169.92
TXN004228,CUST00167,PROD0076,2025-05-15,4,30.43,121.72
TXN004229,CUST00104,PROD0028,2025-01-13,2,148.5,297.0
TXN004230,CUST00318,PROD0055,2024-12-24,4,100.41,401.64
TXN004231,CUST00050,PROD0061,2024-10-04,4,94.99,379.96
TXN004232,CUST00024,PROD0005,2025-01-18,5,60.49,302.45
TXN004233,CUST00357,PROD0165,2025-04-14,1,63.86,63.86
TXN004234,CUST00019,PROD0199,2025-05-16,3,43.69,131.07
TXN004235,CUST00316,PROD0136,2024-12-15,1,142.25,142.25
TXN004236,CUST00243,PROD0144,2024-10-04,1,124.96,124.96
TXN004237,CUST00388,PROD0123,2025-04-23,1,61.62,61.62
TXN004238,CUST00121,PROD0132,2025-04-24,5,115.98,579.9
TXN004239,CUST00206,PROD0042,2025-01-02,2,187.68,375.36
TXN004240,CUST00415,PROD0199,2024-09-17,4,89.06,356.24
TXN004241,CUST00443,PROD0198,2025-01-14,5,106.22,531.1
TXN004242,CUST00276,PROD0114,2024-11-11,3,66.74,200.22
TXN004243,CUST00071,PROD0127,2025-04-05,3,106.94,320.82
TXN004244,CUST00144,PROD0139,2024-07-22,3,149.25,447.75
TXN004245,CUST00494,PROD0094,2024-11-25,3,159.65,478.95
TXN004246,CUST00148,PROD0046,2024-08-19,5,34.49,172.45
TXN004247,CUST00467,PROD0031,2024-08-19,1,164.36,164.36
TXN004248,CUST00171,PROD0007,2024-11-22,2,187.19,374.38
TXN004249,CUST00452,PROD0011,2025-06-26,1,39.63,39.63
TXN004250,CUST00191,PROD0164,2025-01-23,2,121.4,242.8
TXN004251,CUST00038,PROD0061,2025-03-03,2,132.1,264.2
TXN004252,CUST00410,PROD0084,2025-05-01,3,23.16,69.48
TXN004253,CUST00166,PROD0088,2025-06-27,4,16.42,65.68
TXN004254,CUST00325,PROD0163,2025-03-17,4,115.55,462.2
TXN004255,CUST00350,PROD0026,2025-03-28,3,67.62,202.86
TXN004256,CUST00269,PROD0158,2024-10-06,4,83.31,333.24
TXN004257,CUST00367,PROD0126,2024-08-16,2,104.92,209.84
TXN004258,CUST00480,PROD0057,2024-07-11,4,95.31,381.24
TXN004259,CUST00404,PROD0113,2024-08-07,3,132.2,396.6
TXN004260,CUST00383,PROD0002,2025-04-14,2,79.6,159.2
TXN004261,CUST00379,PROD0181,2024-10-09,2,184.66,369.32
TXN004262,CUST00108,PROD0018,2025-02-02,5,51.5,257.5
TXN004263,CUST00363,PROD0140,2025-04-02,1,150.04,150.04
TXN004264,CUST00429,PROD0017,2025-03-24,2,48.03,96.06
TXN004265,CUST00450,PROD0166,2025-04-17,1,129.11,129.11
TXN004266,CUST00048,PROD0016,2024-08-14,4,150.28,601.12
TXN004267,CUST00267,PROD0063,2025-05-14,4,59.85,239.4
TXN004268,CUST00105,PROD0184,2025-04-09,5,98.01,490.05
TXN004269,CUST00273,PROD0043,2025-06-17,4,86.76,347.04
TXN004270,CUST00045,PROD0171,2024-07-03,4,43.62,174.48
TXN004271,CUST00461,PROD0090,2025-03-29,4,98.21,392.84
TXN004272,CUST00383,PROD0093,2025-02-16,5,129.27,646.35
TXN004273,CUST00070,PROD0098,2024-10-25,2,173.92,347.84
TXN004274,CUST00167,PROD0037,2025-06-13,5,27.14,135.7
TXN004275,CUST00380,PROD0117,2024-07-22,4,180.93,723.72
TXN004276,CUST00124,PROD0187,2024-09-19,1,84.57,84.57
TXN004277,CUST00445,PROD0047,2024-09-21,4,192.47,769.88
TXN004278,CUST00241,PROD0045,2024-08-03,1,96.86,96.86
TXN004279,CUST00102,PROD0114,2025-03-11,2,185.9,371.8
TXN004280,CUST00299,PROD0048,2024-07-29,1,71.91,71.91
TXN004281,CUST00080,PROD0148,2025-04-02,5,182.83,914.15
TXN004282,CUST00380,PROD0106,2025-03-12,2,191.51,383.02
TXN004283,CUST00410,PROD0084,2024-11-23,5,24.32,121.6
TXN004284,CUST00121,PROD0142,2025-01-25,5,37.34,186.7
TXN004285,CUST00167,PROD0168,2025-04-05,3,143.47,430.41
TXN004286,CUST00405,PROD0148,2025-02-24,5,48.61,243.05
TXN004287,CUST00482,PROD0079,2024-09-18,3,89.4,268.2
TXN004288,CUST00372,PROD0166,2024-10-22,4,150.05,600.2
TXN004289,CUST00113,PROD0042,2024-10-20,4,65.07,260.28
TXN004290,CUST00293,PROD0086,2025-06-19,3,174.43,523.29
TXN004291,CUST00416,PROD0199,2024-09-07,4,126.13,504.52
TXN004292,CUST00093,PROD0115,2025-05-01,5,166.73,833.65
TXN004293,CUST00225,PROD0001,2024-09-04,2,118.5,237.0
TXN004294,CUST00036,PROD0042,2024-11-16,1,72.91,72.91
TXN004295,CUST00462,PROD0153,2024-07-23,4,154.35,617.4
TXN004296,CUST00369,PROD0029,2024-10-18,2,103.16,206.32
TXN004297,CUST00071,PROD0149,2025-01-13,5,189.7,948.5
TXN004298,CUST00125,PROD0034,2024-10-07,2,15.33,30.66
TXN004299,CUST00386,PROD0026,2024-07-19,2,160.71,321.42
TXN004300,CUST00374,PROD0186,2024-12-08,1,114.12,114.12
TXN004301,CUST00020,PROD0012,2025-04-02,3,154.59,463.77
TXN004302,CUST00311,PROD0176,2024-10-22,4,108.54,434.16
TXN004303,CUST00443,PROD0146,2024-10-13,4,76.37,305.48
TXN004304,CUST00355,PROD0190,2025-03-14,3,136.8,410.4
TXN004305,CUST00095,PROD0061,2024-12-29,5,84.93,424.65
TXN004306,CUST00409,PROD0193,2025-05-29,1,48.38,48.38
TXN004307,CUST00155,PROD0061,2025-02-07,4,132.63,530.52
TXN004308,CUST00438,PROD0147,2024-09-09,3,30.8,92.4
TXN004309,CUST00178,PROD0042,2025-05-26,2,175.68,351.36
TXN004310,CUST00461,PROD0024,2024-09-10,1,158.0,158.0
TXN004311,CUST00296,PROD0043,2024-08-04,5,152.36,761.8
TXN004312,CUST00013,PROD0024,2024-07-25,3,47.78,143.34
TXN004313,CUST00335,PROD0189,2025-02-08,5,46.64,233.2
TXN004314,CUST00422,PROD0051,2024-08-20,1,119.54,119.54
TXN004315,CUST00043,PROD0054,2024-11-01,5,104.97,524.85
TXN004316,CUST00496,PROD0030,2024-08-22,2,85.59,171.18
TXN004317,CUST00078,PROD0188,2024-08-09,2,31.96,63.92
TXN004318,CUST00061,PROD0176,2025-04-10,4,87.92,351.68
TXN004319,CUST00072,PROD0014,2024-07-26,1,125.11,125.11
TXN004320,CUST00046,PROD0030,2024-07-20,1,82.69,82.69
TXN004321,CUST00067,PROD0047,2025-05-07,1,32.98,32.98
TXN004322,CUST00229,PROD0035,2025-06-13,3,135.73,407.19
TXN004323,CUST00390,PROD0113,2024-10-02,2,47.61,95.22
TXN004324,CUST00383,PROD0187,2024-08-15,2,17.03,34.06
TXN004325,CUST00099,PROD0111,2024-09-10,4,74.09,296.36
TXN004326,CUST00007,PROD0170,2024-09-28,2,96.52,193.04
TXN004327,CUST00416,PROD0078,2024-07-24,5,29.69,148.45
TXN004328,CUST00091,PROD0026,2025-02-05,1,64.05,64.05
TXN004329,CUST00350,PROD0102,2024-09-17,5,36.72,183.6
TXN004330,CUST00441,PROD0003,2025-01-08,5,136.34,681.7
TXN004331,CUST00077,PROD0153,2025-04-22,3,81.36,244.08
TXN004332,CUST00431,PROD0152,2025-06-21,2,143.12,286.24
TXN004333,CUST00496,PROD0090,2024-12-24,4,169.53,678.12
TXN004334,CUST00415,PROD0190,2025-05-27,1,163.02,163.02
TXN004335,CUST00367,PROD0171,2025-03-12,5,123.28,616.4
TXN004336,CUST00399,PROD0178,2025-04-25,5,104.35,521.75
TXN004337,CUST00398,PROD0025,2025-06-21,2,194.09,388.18
TXN004338,CUST00073,PROD0071,2025-04-30,2,90.53,181.06
TXN004339,CUST00282,PROD0084,2024-12-28,5,79.67,398.35
TXN004340,CUST00391,PROD0034,2025-01-23,2,170.81,341.62
TXN004341,CUST00483,PROD0020,2025-02-17,2,14.87,29.74
TXN004342,CUST00477,PROD0014,2024-10-26,4,33.39,133.56
TXN004343,CUST00083,PROD0123,2024-08-19,2,115.93,231.86
TXN004344,CUST00031,PROD0043,2025-02-07,5,127.69,638.45
TXN004345,CUST00369,PROD0185,2024-11-15,1,91.93,91.93
TXN004346,CUST00012,PROD0106,2024-08-31,2,34.7,69.4
TXN004347,CUST00272,PROD0167,2025-02-05,1,75.05,75.05
TXN004348,CUST00488,PROD0041,2025-02-16,1,52.15,52.15
TXN004349,CUST00444,PROD0074,2024-07-01,1,57.44,57.44
TXN004350,CUST00009,PROD0158,2025-04-27,3,182.52,547.56
TXN004351,CUST00490,PROD0128,2024-12-04,5,183.7,918.5
TXN004352,CUST00232,PROD0095,2024-08-06,4,179.68,718.72
TXN004353,CUST00319,PROD0017,2025-01-23,3,94.13,282.39
TXN004354,CUST00399,PROD0090,2024-07-18,3,64.16,192.48
TXN004355,CUST00485,PROD0064,2025-04-02,3,101.12,303.36
TXN004356,CUST00071,PROD0065,2025-05-06,4,92.5,370.0
TXN004357,CUST00023,PROD0143,2025-05-04,1,156.14,156.14
TXN004358,CUST00063,PROD0010,2024-10-09,2,15.06,30.12
TXN004359,CUST00284,PROD0059,2024-11-30,1,95.37,95.37
TXN004360,CUST00391,PROD0024,2025-02-08,4,40.76,163.04
TXN004361,CUST00022,PROD0140,2024-10-08,1,108.2,108.2
TXN004362,CUST00188,PROD0115,2024-07-21,1,38.15,38.15
TXN004363,CUST00445,PROD0185,2025-06-14,1,195.1,195.1
TXN004364,CUST00032,PROD0119,2024-07-04,1,47.14,47.14
TXN004365,CUST00210,PROD0116,2025-06-08,1,56.84,56.84
TXN004366,CUST00365,PROD0059,2024-11-05,3,25.14,75.42
TXN004367,CUST00417,PROD0074,2025-06-05,3,194.29,582.87
TXN004368,CUST00252,PROD0077,2025-02-08,2,162.2,324.4
TXN004369,CUST00059,PROD0181,2025-04-01,2,14.71,29.42
TXN004370,CUST00223,PROD0047,2024-09-13,3,111.02,333.06
TXN004371,CUST00347,PROD0091,2024-10-02,4,90.92,363.68
TXN004372,CUST00306,PROD0065,2024-11-22,4,15.64,62.56
TXN004373,CUST00288,PROD0002,2025-04-29,3,47.8,143.4
TXN004374,CUST00412,PROD0199,2024-07-21,2,125.32,250.64
TXN004375,CUST00422,PROD0113,2025-04-10,3,169.28,507.84
TXN004376,CUST00224,PROD0039,2024-12-10,1,77.11,77.11
TXN004377,CUST00269,PROD0062,2025-05-28,2,142.9,285.8
TXN004378,CUST00010,PROD0009,2024-10-29,1,196.17,196.17
TXN004379,CUST00213,PROD0109,2024-12-05,1,69.01,69.01
TXN004380,CUST00321,PROD0151,2025-01-11,1,153.47,153.47
TXN004381,CUST00026,PROD0115,2025-05-01,5,102.27,511.35
TXN004382,CUST00064,PROD0065,2024-11-02,1,13.73,13.73
TXN004383,CUST00135,PROD0150,2024-07-29,2,113.34,226.68
TXN004384,CUST00035,PROD0184,2024-09-20,5,153.88,769.4
TXN004385,CUST00324,PROD0179,2024-07-02,3,119.09,357.27
TXN004386,CUST00128,PROD0171,2025-01-19,1,70.17,70.17
TXN004387,CUST00022,PROD0066,2025-04-02,5,125.68,628.4
TXN004388,CUST00414,PROD0151,2025-06-10,3,132.85,398.55
TXN004389,CUST00421,PROD0128,2024-08-27,4,158.83,635.32
TXN004390,CUST00253,PROD0164,2024-10-02,2,133.13,266.26
TXN004391,CUST00238,PROD0152,2025-03-20,4,140.18,560.72
TXN004392,CUST00196,PROD0155,2024-11-29,5,152.48,762.4
TXN004393,CUST00211,PROD0098,2025-05-08,1,38.2,38.2
TXN004394,CUST00147,PROD0013,2024-10-24,4,101.18,404.72
TXN004395,CUST00128,PROD0060,2025-02-13,2,154.82,309.64
TXN004396,CUST00094,PROD0054,2024-11-18,5,137.25,686.25
TXN004397,CUST00149,PROD0150,2024-08-29,5,183.27,916.35
TXN004398,CUST00229,PROD0004,2024-08-21,1,145.18,145.18
TXN004399,CUST00085,PROD0111,2025-02-14,2,15.0,30.0
TXN004400,CUST00027,PROD0132,2024-11-02,4,165.76,663.04
TXN004401,CUST00433,PROD0044,2024-09-26,1,26.91,26.91
TXN004402,CUST00431,PROD0041,2025-06-01,1,129.86,129.86
TXN004403,CUST00322,PROD0067,2024-07-26,1,171.43,171.43
TXN004404,CUST00484,PROD0022,2024-09-23,2,80.18,160.36
TXN004405,CUST00385,PROD0158,2024-07-05,5,107.46,537.3
TXN004406,CUST00454,PROD0200,2024-10-14,5,95.23,476.15
TXN004407,CUST00460,PROD0029,2025-04-15,1,195.44,195.44
TXN004408,CUST00375,PROD0138,2025-06-18,5,128.93,644.65
TXN004409,CUST00476,PROD0170,2025-02-01,5,15.8,79.0
TXN004410,CUST00497,PROD0140,2025-05-24,4,179.89,719.56
TXN004411,CUST00274,PROD0036,2025-01-25,2,153.99,307.98
TXN004412,CUST00485,PROD0092,2024-11-10,5,107.5,537.5
TXN004413,CUST00293,PROD0113,2025-03-02,5,81.02,405.1
TXN004414,CUST00277,PROD0045,2025-06-24,1,164.26,164.26
TXN004415,CUST00277,PROD0012,2025-02-17,4,100.12,400.48
TXN004416,CUST00342,PROD0024,2024-10-30,2,170.0,340.0
TXN004417,CUST00289,PROD0022,2024-12-17,3,123.18,369.54
TXN004418,CUST00392,PROD0166,2025-05-14,1,187.49,187.49
TXN004419,CUST00457,PROD0128,2024-10-11,5,61.38,306.9
TXN004420,CUST00308,PROD0172,2025-04-06,4,116.34,465.36
TXN004421,CUST00078,PROD0119,2024-10-14,4,119.93,479.72
TXN004422,CUST00477,PROD0123,2024-07-21,1,60.76,60.76
TXN004423,CUST00182,PROD0059,2024-09-01,1,59.14,59.14
TXN004424,CUST00405,PROD0149,2025-05-15,4,31.37,125.48
TXN004425,CUST00023,PROD0127,2024-11-23,5,132.04,660.2
TXN004426,CUST00250,PROD0073,2025-03-31,5,116.06,580.3
TXN004427,CUST00371,PROD0097,2025-01-10,3,30.33,90.99
TXN004428,CUST00298,PROD0169,2024-11-06,4,44.53,178.12
TXN004429,CUST00024,PROD0155,2024-08-06,4,143.38,573.52
TXN004430,CUST00428,PROD0157,2025-02-05,4,82.91,331.64
TXN004431,CUST00369,PROD0068,2025-02-22,5,91.57,457.85
TXN004432,CUST00232,PROD0131,2025-02-13,3,38.82,116.46
TXN004433,CUST00006,PROD0040,2024-11-14,5,74.22,371.1
TXN004434,CUST00073,PROD0041,2024-12-14,3,120.2,360.6
TXN004435,CUST00423,PROD0162,2025-02-25,4,62.29,249.16
TXN004436,CUST00065,PROD0001,2024-09-23,5,193.86,969.3
TXN004437,CUST00137,PROD0137,2025-03-08,4,111.21,444.84
TXN004438,CUST00117,PROD0158,2024-10-16,1,177.26,177.26
TXN004439,CUST00133,PROD0102,2025-04-20,4,38.75,155.0
TXN004440,CUST00228,PROD0155,2024-10-03,5,22.95,114.75
TXN004441,CUST00320,PROD0017,2025-06-18,1,66.98,66.98
TXN004442,CUST00425,PROD0029,2025-03-12,5,180.25,901.25
TXN004443,CUST00184,PROD0170,2025-02-22,5,131.62,658.1
TXN004444,CUST00421,PROD0053,2025-04-07,4,30.51,122.04
TXN004445,CUST00244,PROD0185,2025-03-12,4,179.94,719.76
TXN004446,CUST00096,PROD0064,2025-01-06,1,184.49,184.49
TXN004447,CUST00285,PROD0131,2025-01-16,1,86.12,86.12
TXN004448,CUST00012,PROD0043,2024-07-06,3,182.22,546.66
TXN004449,CUST00385,PROD0078,2025-02-07,4,37.48,149.92
