customer_id,purchase_date,channel,amount_spent,items_purchased,avg_item_price
CUST00112,2025-01-14,Mobile,157.97,8,19.75
CUST00125,2024-04-25,Call Center,303.85,8,37.98
CUST00581,2024-04-02,Online,734.99,7,105.0
CUST00395,2024-10-17,Call Center,512.7,5,102.54
CUST00014,2024-10-13,Store,114.45,7,16.35
CUST00415,2024-04-17,Mobile,692.17,5,138.43
CUST00421,2024-07-29,Mobile,276.48,4,69.12
CUST00259,2024-12-22,Store,224.0,5,44.8
CUST00146,2024-04-15,Online,307.22,3,102.41
CUST00112,2024-07-13,Call Center,517.07,9,57.45
CUST00324,2024-07-16,Store,585.11,1,585.11
CUST00361,2024-09-06,Call Center,495.46,4,123.86
CUST00470,2025-01-13,Mobile,479.09,2,239.54
CUST00016,2024-08-29,Store,459.09,7,65.58
CUST00314,2024-11-21,Store,380.77,7,54.4
CUST00403,2024-12-01,Store,38.5,4,9.62
CUST00533,2024-06-15,Mobile,345.05,6,57.51
CUST00534,2024-03-17,Store,611.76,2,305.88
CUST00102,2025-05-25,Call Center,445.05,2,222.53
CUST00368,2024-06-11,Store,227.05,8,28.38
CUST00125,2025-04-28,Mobile,255.68,3,85.23
CUST00353,2025-02-27,Online,603.39,6,100.56
CUST00556,2025-02-12,Mobile,483.27,10,48.33
CUST00200,2024-06-16,Store,692.3,7,98.9
CUST00200,2025-04-25,Online,531.56,6,88.59
CUST00501,2024-10-13,Store,399.11,9,44.35
CUST00138,2025-01-10,Call Center,798.36,1,798.36
CUST00529,2024-10-16,Online,77.95,2,38.98
CUST00393,2024-08-08,Call Center,716.62,6,119.44
CUST00393,2025-02-15,Store,262.88,4,65.72
CUST00053,2024-07-23,Mobile,214.91,4,53.73
CUST00375,2025-02-20,Mobile,340.44,10,34.04
CUST00575,2024-02-23,Store,79.55,6,13.26
CUST00241,2024-09-04,Online,611.76,7,87.39
CUST00544,2024-08-12,Call Center,575.69,2,287.85
CUST00115,2025-01-01,Mobile,756.76,7,108.11
CUST00245,2024-04-20,Online,378.63,8,47.33
CUST00578,2024-10-31,Online,459.96,5,91.99
CUST00492,2024-06-27,Store,571.27,2,285.63
CUST00598,2024-11-02,Call Center,725.8,6,120.97
CUST00600,2024-08-11,Store,158.93,3,52.98
CUST00006,2024-09-18,Store,508.67,8,63.58
CUST00401,2024-08-25,Mobile,174.13,9,19.35
CUST00294,2025-03-31,Online,322.76,1,322.76
CUST00200,2024-06-29,Online,308.42,7,44.06
CUST00473,2025-04-26,Online,148.58,10,14.86
CUST00255,2024-07-19,Online,165.16,5,33.03
CUST00520,2025-02-14,Call Center,662.86,10,66.29
CUST00507,2024-10-22,Online,510.82,6,85.14
CUST00532,2024-04-13,Online,114.11,5,22.82
CUST00328,2024-12-16,Mobile,575.71,8,71.96
CUST00462,2024-08-15,Store,335.8,6,55.97
CUST00149,2024-02-16,Store,372.88,2,186.44
CUST00553,2024-11-05,Call Center,231.31,9,25.7
CUST00432,2025-05-17,Online,136.25,1,136.25
CUST00075,2024-06-07,Call Center,589.31,5,117.86
CUST00419,2024-04-23,Store,275.93,7,39.42
CUST00256,2025-02-13,Mobile,396.69,4,99.17
CUST00015,2025-01-02,Call Center,290.56,4,72.64
CUST00266,2024-07-01,Store,218.76,10,21.88
CUST00283,2024-06-04,Online,610.44,3,203.48
CUST00106,2024-06-24,Call Center,282.5,7,40.36
CUST00239,2025-06-12,Call Center,481.53,5,96.31
CUST00292,2024-09-20,Mobile,703.58,1,703.58
CUST00546,2024-05-21,Online,142.28,10,14.23
CUST00582,2024-11-20,Online,540.53,8,67.57
CUST00547,2025-02-07,Online,715.4,2,357.7
CUST00053,2024-08-28,Online,656.18,10,65.62
CUST00451,2024-03-27,Mobile,252.06,9,28.01
CUST00344,2024-06-05,Call Center,121.82,6,20.3
CUST00215,2025-05-29,Online,704.3,1,704.3
CUST00068,2024-03-22,Call Center,713.13,9,79.24
CUST00390,2024-04-10,Store,17.91,8,2.24
CUST00486,2024-03-08,Store,421.12,7,60.16
CUST00363,2024-06-10,Online,247.79,3,82.6
CUST00541,2025-06-29,Call Center,408.59,10,40.86
CUST00095,2024-06-03,Store,78.21,9,8.69
CUST00367,2024-03-25,Store,482.13,10,48.21
CUST00458,2024-04-21,Online,73.94,10,7.39
CUST00285,2024-02-17,Call Center,562.18,4,140.54
CUST00359,2024-11-11,Online,414.94,2,207.47
CUST00585,2025-03-31,Store,434.45,4,108.61
CUST00458,2025-04-21,Online,473.81,6,78.97
CUST00592,2024-08-13,Store,436.94,10,43.69
CUST00104,2024-06-17,Mobile,700.87,7,100.12
CUST00358,2024-12-27,Online,564.46,5,112.89
CUST00370,2024-04-22,Call Center,136.81,8,17.1
CUST00020,2024-06-14,Mobile,282.33,10,28.23
CUST00306,2025-04-27,Online,653.07,2,326.54
CUST00329,2024-04-24,Call Center,635.16,4,158.79
CUST00457,2025-06-11,Store,505.26,7,72.18
CUST00340,2024-09-25,Mobile,752.2,6,125.37
CUST00220,2024-12-21,Mobile,321.73,5,64.35
CUST00448,2025-05-02,Mobile,156.3,6,26.05
CUST00496,2024-08-27,Store,549.59,10,54.96
CUST00395,2024-08-11,Call Center,577.23,4,144.31
CUST00160,2024-07-21,Online,191.02,9,21.22
CUST00148,2024-02-26,Call Center,34.6,6,5.77
CUST00355,2024-06-25,Call Center,776.04,3,258.68
CUST00229,2024-10-07,Call Center,323.45,8,40.43
CUST00062,2025-05-16,Call Center,671.51,4,167.88
CUST00364,2024-07-14,Online,614.28,6,102.38
CUST00379,2024-05-29,Store,598.67,10,59.87
CUST00404,2024-05-13,Online,713.01,10,71.3
CUST00370,2025-02-08,Online,519.33,3,173.11
CUST00252,2024-10-14,Online,184.37,4,46.09
CUST00232,2024-06-26,Store,751.35,7,107.34
CUST00218,2024-09-02,Online,100.08,8,12.51
CUST00296,2024-08-07,Online,165.24,1,165.24
CUST00075,2024-03-12,Online,515.32,7,73.62
CUST00475,2024-10-25,Online,362.82,2,181.41
CUST00266,2024-05-15,Call Center,230.19,5,46.04
CUST00048,2025-05-06,Online,537.31,10,53.73
CUST00372,2024-09-10,Store,238.7,1,238.7
CUST00319,2024-05-08,Mobile,216.53,6,36.09
CUST00132,2024-09-22,Store,429.63,7,61.38
CUST00172,2025-03-11,Store,624.59,7,89.23
CUST00157,2024-04-04,Call Center,757.53,9,84.17
CUST00227,2025-02-04,Store,685.45,10,68.55
CUST00141,2024-12-15,Call Center,619.7,8,77.46
CUST00472,2025-01-25,Store,62.84,3,20.95
CUST00506,2025-05-09,Call Center,241.54,2,120.77
CUST00095,2024-10-01,Store,463.5,8,57.94
CUST00155,2024-08-06,Call Center,228.59,8,28.57
CUST00133,2025-03-12,Call Center,693.69,1,693.69
CUST00251,2025-03-01,Store,206.16,5,41.23
CUST00192,2025-05-26,Call Center,258.36,1,258.36
CUST00367,2024-06-09,Call Center,374.01,10,37.4
CUST00589,2025-03-19,Store,409.84,7,58.55
CUST00554,2024-10-23,Online,427.66,9,47.52
CUST00317,2025-05-31,Mobile,580.17,9,64.46
CUST00532,2024-06-29,Call Center,77.35,1,77.35
CUST00239,2024-09-06,Mobile,577.32,10,57.73
CUST00378,2024-10-31,Online,79.1,7,11.3
CUST00227,2024-04-23,Store,190.64,6,31.77
CUST00136,2024-05-13,Mobile,696.67,8,87.08
CUST00565,2025-04-26,Store,162.51,3,54.17
CUST00211,2024-11-27,Store,693.1,5,138.62
CUST00167,2024-04-05,Online,69.13,3,23.04
CUST00329,2025-02-04,Call Center,761.35,2,380.68
CUST00487,2025-06-06,Online,653.13,1,653.13
CUST00149,2024-03-31,Online,658.11,1,658.11
CUST00177,2025-02-07,Online,707.87,1,707.87
CUST00292,2024-11-13,Mobile,622.54,8,77.82
CUST00221,2024-03-02,Call Center,500.81,3,166.94
CUST00501,2025-06-13,Store,341.86,1,341.86
CUST00201,2025-03-19,Online,239.55,9,26.62
CUST00046,2024-08-15,Call Center,345.03,6,57.5
CUST00168,2024-12-12,Call Center,528.75,2,264.38
CUST00234,2024-08-06,Online,346.33,7,49.48
CUST00017,2025-06-12,Call Center,713.07,6,118.85
CUST00520,2024-07-02,Mobile,285.24,3,95.08
CUST00030,2024-03-18,Call Center,105.31,8,13.16
CUST00466,2024-04-10,Online,79.63,7,11.38
CUST00221,2024-09-11,Mobile,730.75,9,81.19
CUST00392,2025-04-11,Mobile,358.39,8,44.8
CUST00287,2024-12-02,Call Center,233.3,1,233.3
CUST00196,2025-04-03,Online,105.18,2,52.59
CUST00233,2024-07-03,Mobile,58.93,1,58.93
CUST00405,2024-10-24,Call Center,85.56,1,85.56
CUST00363,2024-11-16,Call Center,546.83,8,68.35
CUST00124,2024-06-26,Store,296.37,3,98.79
CUST00156,2025-01-30,Call Center,728.74,10,72.87
CUST00545,2025-03-12,Call Center,674.66,4,168.66
CUST00365,2025-03-26,Online,327.51,3,109.17
CUST00427,2025-02-12,Mobile,749.9,5,149.98
CUST00234,2025-01-08,Mobile,92.63,8,11.58
CUST00394,2024-11-23,Mobile,215.14,2,107.57
CUST00580,2024-07-04,Call Center,593.63,4,148.41
CUST00330,2025-04-08,Store,657.14,6,109.52
CUST00357,2025-04-22,Call Center,344.71,7,49.24
CUST00004,2025-01-23,Call Center,237.35,3,79.12
CUST00072,2024-06-13,Mobile,513.26,9,57.03
CUST00111,2024-11-05,Store,280.9,1,280.9
CUST00111,2025-03-12,Call Center,365.03,7,52.15
CUST00432,2025-01-22,Store,720.97,5,144.19
CUST00148,2024-10-08,Online,315.87,3,105.29
CUST00037,2025-05-11,Online,140.65,7,20.09
CUST00383,2024-09-07,Online,230.22,5,46.04
CUST00530,2024-09-19,Store,481.6,2,240.8
CUST00377,2025-04-19,Store,241.75,3,80.58
CUST00414,2024-08-17,Online,618.19,1,618.19
CUST00173,2025-02-17,Online,109.48,7,15.64
CUST00267,2025-05-12,Mobile,440.06,5,88.01
CUST00378,2024-06-04,Mobile,74.11,8,9.26
CUST00412,2024-09-20,Store,169.31,7,24.19
CUST00142,2025-06-24,Mobile,159.73,6,26.62
CUST00419,2024-09-17,Call Center,680.09,9,75.57
CUST00035,2024-06-16,Call Center,495.67,2,247.84
CUST00121,2024-12-09,Mobile,156.05,2,78.03
CUST00135,2024-04-05,Mobile,508.57,2,254.28
CUST00238,2024-07-20,Mobile,215.94,3,71.98
CUST00562,2025-03-31,Online,66.72,1,66.72
CUST00307,2025-04-09,Online,690.61,6,115.1
CUST00290,2025-01-27,Store,120.92,2,60.46
CUST00070,2024-12-05,Mobile,434.86,9,48.32
CUST00160,2025-04-23,Mobile,417.67,2,208.84
CUST00600,2024-08-25,Online,419.58,10,41.96
CUST00587,2024-04-20,Mobile,257.18,10,25.72
CUST00186,2025-01-01,Mobile,460.88,5,92.18
CUST00505,2025-05-15,Mobile,73.26,1,73.26
CUST00257,2024-12-12,Mobile,264.01,5,52.8
CUST00501,2024-08-16,Mobile,422.51,2,211.25
CUST00094,2024-08-24,Call Center,31.88,3,10.63
CUST00167,2025-05-13,Mobile,604.7,5,120.94
CUST00370,2024-04-22,Mobile,397.37,6,66.23
CUST00180,2024-05-06,Store,691.26,5,138.25
CUST00052,2024-04-20,Mobile,552.52,7,78.93
CUST00078,2025-04-29,Mobile,250.45,10,25.04
CUST00507,2024-08-16,Call Center,392.49,5,78.5
CUST00080,2024-11-01,Online,275.17,3,91.72
CUST00559,2024-05-21,Online,300.13,2,150.06
CUST00338,2024-06-05,Online,452.02,5,90.4
CUST00348,2024-11-15,Mobile,693.31,2,346.65
CUST00146,2024-12-20,Mobile,33.39,1,33.39
CUST00252,2024-12-19,Online,65.83,1,65.83
CUST00249,2024-06-28,Mobile,570.09,9,63.34
CUST00463,2025-05-18,Mobile,746.97,6,124.5
CUST00528,2025-05-19,Call Center,691.52,4,172.88
CUST00418,2024-04-06,Call Center,259.34,6,43.22
CUST00541,2024-08-19,Online,321.86,6,53.64
CUST00489,2025-05-21,Call Center,223.49,1,223.49
CUST00138,2025-06-24,Online,488.16,1,488.16
CUST00507,2024-11-27,Call Center,635.44,1,635.44
CUST00222,2024-07-13,Online,16.0,5,3.2
CUST00528,2025-05-14,Store,560.23,1,560.23
CUST00315,2025-02-25,Mobile,219.69,1,219.69
CUST00288,2024-03-31,Store,644.59,7,92.08
CUST00061,2024-07-05,Online,102.39,10,10.24
CUST00390,2025-06-22,Mobile,427.97,4,106.99
CUST00138,2024-03-10,Call Center,103.25,7,14.75
CUST00125,2025-02-22,Store,324.39,4,81.1
CUST00513,2025-05-31,Online,145.25,7,20.75
CUST00069,2025-05-06,Call Center,761.76,1,761.76
CUST00472,2024-12-16,Store,718.64,4,179.66
CUST00332,2025-02-02,Store,241.38,5,48.28
CUST00051,2025-01-25,Call Center,79.41,5,15.88
CUST00437,2025-05-06,Call Center,681.43,9,75.71
CUST00145,2024-04-30,Online,38.24,6,6.37
CUST00131,2025-01-02,Call Center,397.7,6,66.28
CUST00163,2025-02-22,Store,512.62,10,51.26
CUST00077,2025-06-21,Call Center,288.14,9,32.02
CUST00205,2024-02-26,Store,128.63,4,32.16
CUST00586,2025-01-22,Online,530.16,1,530.16
CUST00119,2024-07-07,Mobile,85.76,7,12.25
CUST00028,2025-04-17,Store,532.43,1,532.43
CUST00582,2025-01-29,Store,498.45,10,49.84
CUST00399,2025-04-12,Online,641.75,10,64.17
CUST00380,2024-08-06,Online,381.59,1,381.59
CUST00270,2025-03-26,Call Center,736.38,1,736.38
CUST00574,2024-08-19,Online,586.86,2,293.43
CUST00014,2024-12-29,Store,551.42,5,110.28
CUST00537,2024-12-23,Store,530.05,3,176.68
CUST00098,2024-03-12,Call Center,511.4,2,255.7
CUST00412,2025-04-10,Store,775.86,7,110.84
CUST00370,2025-01-20,Call Center,679.02,5,135.8
CUST00427,2025-03-09,Call Center,378.37,10,37.84
CUST00420,2025-04-29,Call Center,394.34,10,39.43
CUST00303,2024-06-29,Online,564.7,2,282.35
CUST00249,2024-08-27,Call Center,718.65,5,143.73
CUST00009,2024-08-01,Online,32.88,1,32.88
CUST00519,2024-05-04,Call Center,725.35,5,145.07
CUST00401,2024-07-17,Call Center,530.12,1,530.12
CUST00056,2025-06-15,Mobile,137.23,5,27.45
CUST00480,2024-09-16,Mobile,169.21,6,28.2
CUST00042,2024-12-05,Store,147.83,6,24.64
CUST00197,2025-04-01,Call Center,196.25,9,21.81
CUST00189,2024-08-03,Call Center,39.92,10,3.99
CUST00579,2024-07-19,Mobile,304.85,8,38.11
CUST00252,2025-02-01,Mobile,42.83,8,5.35
CUST00172,2024-12-20,Online,324.36,7,46.34
CUST00251,2025-01-14,Online,226.28,8,28.29
CUST00560,2025-06-05,Call Center,491.69,9,54.63
CUST00008,2024-04-01,Mobile,410.73,1,410.73
CUST00145,2025-03-30,Call Center,241.63,7,34.52
CUST00418,2024-06-13,Call Center,700.19,2,350.1
CUST00128,2024-06-09,Online,290.05,4,72.51
CUST00246,2025-02-19,Mobile,106.26,3,35.42
CUST00034,2025-04-27,Online,443.58,3,147.86
CUST00070,2024-05-11,Online,441.33,6,73.55
CUST00426,2024-07-09,Store,214.42,2,107.21
CUST00185,2024-08-12,Call Center,368.96,3,122.99
CUST00105,2025-05-21,Online,644.95,10,64.5
CUST00337,2024-05-29,Call Center,266.03,4,66.51
CUST00577,2024-04-17,Online,475.78,4,118.94
CUST00267,2025-04-04,Store,26.15,1,26.15
CUST00549,2025-02-17,Mobile,739.17,10,73.92
CUST00548,2024-09-20,Online,582.0,2,291.0
CUST00284,2025-03-29,Store,75.4,9,8.38
CUST00135,2025-01-25,Call Center,781.54,9,86.84
CUST00008,2025-01-02,Online,64.89,10,6.49
CUST00048,2024-06-09,Online,450.3,3,150.1
CUST00225,2025-04-04,Call Center,690.54,7,98.65
CUST00039,2025-04-08,Mobile,360.6,3,120.2
CUST00286,2025-01-28,Online,552.58,2,276.29
CUST00202,2024-04-26,Mobile,376.52,2,188.26
CUST00504,2025-05-29,Mobile,165.38,2,82.69
CUST00220,2024-04-14,Store,582.85,7,83.26
CUST00165,2024-03-23,Mobile,85.64,2,42.82
CUST00511,2024-06-15,Mobile,417.62,7,59.66
CUST00467,2024-08-15,Mobile,483.38,9,53.71
CUST00162,2025-04-13,Call Center,468.21,2,234.1
CUST00295,2024-11-11,Online,641.71,10,64.17
CUST00446,2024-11-16,Mobile,392.91,7,56.13
CUST00525,2024-05-22,Mobile,387.75,10,38.77
CUST00383,2024-08-11,Store,31.59,3,10.53
CUST00088,2024-05-01,Store,102.54,5,20.51
CUST00224,2025-02-18,Online,750.57,10,75.06
CUST00455,2024-03-12,Online,46.3,10,4.63
CUST00518,2024-07-17,Online,99.91,8,12.49
CUST00052,2025-06-04,Mobile,87.24,4,21.81
CUST00532,2024-09-02,Call Center,259.94,2,129.97
CUST00221,2024-02-16,Call Center,450.87,9,50.1
CUST00290,2024-09-03,Call Center,512.42,1,512.42
CUST00478,2025-03-16,Online,551.12,6,91.85
CUST00529,2025-05-11,Store,550.19,3,183.4
CUST00070,2024-03-03,Store,622.17,3,207.39
CUST00270,2025-03-17,Mobile,609.06,3,203.02
CUST00173,2024-05-08,Store,414.14,10,41.41
CUST00270,2024-12-04,Store,392.88,6,65.48
CUST00258,2024-04-13,Online,26.68,10,2.67
CUST00272,2025-02-06,Mobile,69.73,4,17.43
CUST00501,2025-06-06,Mobile,178.81,4,44.7
CUST00450,2025-03-12,Mobile,37.25,9,4.14
CUST00261,2025-03-15,Store,346.07,9,38.45
CUST00305,2024-06-08,Store,456.8,4,114.2
CUST00519,2024-02-21,Online,574.14,1,574.14
CUST00303,2024-10-21,Call Center,585.03,5,117.01
CUST00039,2025-02-20,Mobile,230.87,7,32.98
CUST00394,2024-06-11,Call Center,262.42,4,65.61
CUST00452,2024-08-01,Online,626.13,9,69.57
CUST00136,2024-10-09,Call Center,116.75,5,23.35
CUST00088,2024-06-25,Call Center,144.53,9,16.06
CUST00384,2024-05-23,Store,731.07,6,121.85
CUST00051,2025-02-14,Store,497.76,3,165.92
CUST00129,2024-07-31,Online,42.53,1,42.53
CUST00505,2024-07-06,Online,404.15,3,134.72
CUST00071,2024-02-29,Store,321.28,1,321.28
CUST00500,2024-03-28,Store,503.74,4,125.94
CUST00136,2024-10-25,Mobile,656.1,8,82.01
CUST00131,2025-03-16,Online,207.21,2,103.61
CUST00459,2024-03-11,Online,790.21,9,87.8
CUST00258,2024-09-20,Online,193.98,5,38.8
CUST00576,2024-10-24,Online,573.57,10,57.36
CUST00503,2025-04-28,Mobile,328.06,1,328.06
CUST00274,2024-03-25,Online,467.29,1,467.29
CUST00301,2024-11-23,Store,167.29,5,33.46
CUST00491,2024-05-20,Online,221.21,9,24.58
CUST00554,2025-02-28,Online,735.83,4,183.96
CUST00218,2024-03-23,Store,654.79,8,81.85
CUST00303,2024-07-08,Call Center,128.03,9,14.23
CUST00581,2025-03-01,Mobile,112.39,10,11.24
CUST00429,2025-01-29,Mobile,75.61,5,15.12
CUST00387,2025-01-02,Mobile,567.59,10,56.76
CUST00127,2025-02-25,Call Center,593.48,2,296.74
CUST00254,2024-09-12,Online,64.68,9,7.19
CUST00117,2025-02-08,Call Center,727.45,5,145.49
CUST00117,2024-12-07,Store,92.19,8,11.52
CUST00477,2025-02-24,Store,48.36,9,5.37
CUST00311,2024-09-01,Store,167.89,2,83.94
CUST00438,2025-04-16,Call Center,717.93,3,239.31
CUST00588,2024-07-25,Mobile,146.96,6,24.49
CUST00484,2024-11-03,Mobile,770.31,9,85.59
CUST00329,2024-10-01,Store,215.36,8,26.92
CUST00469,2024-12-02,Call Center,260.19,10,26.02
CUST00416,2024-08-26,Store,561.67,10,56.17
CUST00176,2025-04-05,Mobile,543.73,10,54.37
CUST00365,2025-01-01,Call Center,220.28,1,220.28
CUST00498,2024-04-02,Online,570.68,8,71.33
CUST00533,2025-01-17,Mobile,280.17,1,280.17
CUST00245,2024-03-13,Call Center,476.98,2,238.49
CUST00261,2024-10-13,Call Center,269.67,4,67.42
CUST00376,2024-10-05,Store,274.47,9,30.5
CUST00536,2024-08-14,Store,178.97,3,59.66
CUST00053,2024-03-02,Call Center,701.09,1,701.09
CUST00351,2024-04-02,Online,790.68,4,197.67
CUST00033,2025-06-19,Mobile,773.42,9,85.94
CUST00376,2024-08-01,Call Center,731.0,6,121.83
CUST00245,2024-05-06,Mobile,420.56,7,60.08
CUST00333,2025-04-04,Online,213.7,8,26.71
CUST00509,2024-09-25,Call Center,635.37,1,635.37
CUST00421,2024-09-11,Mobile,427.38,6,71.23
CUST00267,2024-06-15,Mobile,660.64,7,94.38
CUST00374,2025-06-11,Call Center,190.66,6,31.78
CUST00291,2024-12-19,Call Center,52.28,5,10.46
CUST00247,2024-09-11,Mobile,288.49,7,41.21
CUST00391,2024-04-04,Online,210.03,6,35.01
CUST00077,2024-04-24,Mobile,691.92,1,691.92
CUST00389,2024-07-22,Online,107.99,8,13.5
CUST00454,2024-04-09,Store,776.52,9,86.28
CUST00189,2024-08-09,Online,392.86,6,65.48
CUST00217,2025-05-08,Mobile,639.85,4,159.96
CUST00597,2024-04-20,Online,43.93,2,21.96
CUST00541,2024-03-22,Store,448.77,1,448.77
CUST00484,2025-05-04,Store,46.26,4,11.56
CUST00537,2025-04-23,Mobile,532.46,3,177.49
CUST00059,2024-05-18,Call Center,635.97,5,127.19
CUST00303,2025-05-28,Call Center,583.61,1,583.61
CUST00485,2024-10-03,Store,90.43,4,22.61
CUST00155,2024-03-10,Call Center,18.99,10,1.9
CUST00440,2024-11-12,Store,752.78,5,150.56
CUST00303,2024-05-05,Online,441.26,5,88.25
CUST00290,2024-02-25,Store,629.28,5,125.86
CUST00343,2024-06-22,Call Center,452.39,9,50.27
CUST00225,2024-04-23,Mobile,55.95,2,27.98
CUST00449,2024-05-20,Online,283.99,8,35.5
CUST00379,2025-02-06,Online,683.58,2,341.79
CUST00039,2024-02-27,Online,753.74,3,251.25
CUST00270,2024-04-19,Call Center,63.27,4,15.82
CUST00486,2024-02-17,Online,485.69,6,80.95
CUST00294,2024-04-03,Online,105.96,2,52.98
CUST00109,2024-10-17,Store,764.86,2,382.43
CUST00146,2024-10-22,Mobile,240.94,1,240.94
CUST00175,2025-06-17,Mobile,191.76,6,31.96
CUST00577,2025-04-20,Mobile,370.96,4,92.74
CUST00440,2025-03-11,Mobile,564.7,8,70.59
CUST00460,2024-04-28,Mobile,341.57,4,85.39
CUST00057,2024-03-14,Call Center,534.2,7,76.31
CUST00227,2024-07-25,Mobile,84.8,2,42.4
CUST00071,2024-06-06,Store,172.6,4,43.15
CUST00361,2025-06-09,Mobile,546.58,4,136.65
CUST00504,2025-04-22,Mobile,327.83,9,36.43
CUST00190,2024-12-30,Online,168.02,7,24.0
CUST00154,2024-11-21,Mobile,134.05,9,14.89
CUST00449,2024-10-12,Mobile,522.71,1,522.71
CUST00261,2024-05-20,Mobile,222.49,4,55.62
CUST00071,2025-02-24,Call Center,572.62,6,95.44
CUST00326,2024-08-20,Call Center,523.69,2,261.85
CUST00260,2024-12-29,Call Center,138.31,9,15.37
CUST00139,2025-01-28,Mobile,74.76,4,18.69
CUST00181,2024-08-09,Mobile,773.74,6,128.96
CUST00153,2024-09-20,Store,704.58,4,176.15
CUST00434,2024-02-19,Online,417.64,8,52.2
CUST00063,2024-12-05,Mobile,34.46,1,34.46
CUST00111,2024-12-22,Call Center,452.03,9,50.23
CUST00574,2025-04-19,Online,445.96,9,49.55
CUST00585,2025-03-03,Online,521.42,9,57.94
CUST00577,2025-02-06,Call Center,234.09,5,46.82
CUST00147,2024-08-10,Call Center,413.35,2,206.68
CUST00461,2024-07-28,Call Center,646.78,7,92.4
CUST00056,2025-06-20,Call Center,541.95,8,67.74
CUST00019,2025-05-31,Store,213.65,1,213.65
CUST00387,2024-04-20,Store,150.85,1,150.85
CUST00006,2024-05-05,Mobile,451.72,1,451.72
CUST00032,2024-11-02,Call Center,439.98,8,55.0
CUST00184,2024-06-22,Mobile,475.63,1,475.63
CUST00112,2025-03-18,Mobile,23.63,7,3.38
CUST00062,2025-06-08,Online,442.0,4,110.5
CUST00301,2025-02-03,Call Center,208.68,10,20.87
CUST00052,2025-03-02,Call Center,127.54,7,18.22
CUST00254,2024-06-24,Call Center,537.88,8,67.23
CUST00113,2024-09-11,Call Center,528.01,10,52.8
CUST00156,2024-04-12,Store,606.23,6,101.04
CUST00118,2024-09-26,Online,730.83,6,121.81
CUST00284,2025-01-17,Store,500.11,1,500.11
CUST00221,2024-06-29,Mobile,72.62,8,9.08
CUST00175,2025-04-28,Call Center,756.43,3,252.14
CUST00079,2025-03-27,Online,344.69,8,43.09
CUST00563,2024-08-16,Store,262.21,6,43.7
CUST00186,2024-08-29,Mobile,300.23,3,100.08
CUST00217,2024-05-15,Online,519.21,9,57.69
CUST00423,2025-03-28,Store,369.44,6,61.57
CUST00317,2025-03-20,Store,67.66,4,16.91
CUST00421,2024-11-01,Store,435.74,9,48.42
CUST00236,2024-05-21,Mobile,89.03,3,29.68
CUST00054,2024-02-21,Call Center,379.53,1,379.53
CUST00310,2024-11-19,Mobile,335.52,3,111.84
CUST00592,2025-06-17,Online,137.74,5,27.55
CUST00400,2024-10-07,Online,443.65,2,221.82
CUST00297,2024-05-06,Call Center,323.61,7,46.23
CUST00164,2024-11-30,Call Center,560.71,3,186.9
CUST00442,2024-10-08,Online,178.68,3,59.56
CUST00313,2025-06-13,Mobile,530.71,9,58.97
CUST00352,2024-05-05,Call Center,61.19,10,6.12
CUST00553,2024-08-01,Mobile,745.47,4,186.37
CUST00468,2024-03-19,Call Center,480.2,7,68.6
CUST00479,2024-10-20,Online,408.79,9,45.42
CUST00052,2024-04-02,Mobile,232.82,2,116.41
CUST00461,2024-04-29,Mobile,626.45,6,104.41
CUST00199,2024-03-18,Online,710.99,1,710.99
CUST00377,2024-11-13,Mobile,716.58,4,179.15
CUST00235,2024-02-22,Call Center,776.94,10,77.69
CUST00078,2024-12-18,Store,542.82,4,135.71
CUST00367,2024-08-19,Online,460.66,7,65.81
CUST00212,2024-10-24,Mobile,657.82,6,109.64
CUST00220,2025-03-03,Mobile,702.59,3,234.2
CUST00164,2024-08-04,Call Center,142.33,1,142.33
CUST00282,2024-04-19,Mobile,699.13,8,87.39
CUST00136,2024-08-25,Call Center,392.57,5,78.51
CUST00449,2025-04-06,Store,377.92,3,125.97
CUST00046,2025-01-21,Call Center,690.96,7,98.71
CUST00250,2024-05-07,Mobile,695.67,5,139.13
CUST00126,2024-03-28,Call Center,540.24,1,540.24
CUST00551,2024-02-18,Mobile,328.26,2,164.13
CUST00308,2025-03-25,Mobile,305.88,3,101.96
CUST00352,2024-06-24,Mobile,291.77,8,36.47
CUST00534,2025-05-05,Call Center,357.51,2,178.75
CUST00575,2025-01-18,Mobile,299.93,4,74.98
CUST00508,2024-04-30,Online,434.49,6,72.42
CUST00209,2024-04-18,Call Center,511.53,10,51.15
CUST00316,2025-04-13,Online,318.63,10,31.86
CUST00150,2025-01-09,Store,405.29,9,45.03
CUST00361,2025-06-16,Store,266.92,10,26.69
CUST00028,2025-06-09,Call Center,204.1,6,34.02
CUST00008,2024-04-28,Mobile,119.02,10,11.9
CUST00561,2025-01-24,Mobile,629.92,1,629.92
CUST00567,2024-04-13,Store,137.63,9,15.29
CUST00171,2024-05-25,Store,156.42,9,17.38
CUST00531,2024-09-18,Store,684.46,2,342.23
CUST00210,2024-11-19,Call Center,269.33,1,269.33
CUST00494,2024-06-14,Call Center,76.84,5,15.37
CUST00173,2024-07-05,Online,145.85,4,36.46
CUST00199,2025-02-14,Call Center,700.7,4,175.18
CUST00176,2024-08-03,Online,775.4,2,387.7
CUST00114,2025-06-26,Call Center,694.23,4,173.56
CUST00053,2024-09-29,Store,381.45,5,76.29
