order_id,customer_id,product_id,order_date,category,segment,sales_amount,discount_rate,profit_amount
ORD002214,CUST00070,PROD0059,2024-06-20,Technology,Home Office,766.9,0.279,102.43
ORD002215,CUST00024,PROD0098,2024-08-18,Furniture,Corporate,969.92,0.178,286.88
ORD002216,CUST00279,PROD0053,2024-09-15,Furniture,Corporate,825.4,0.006,252.68
ORD002217,CUST00373,PROD0084,2023-12-10,Technology,Corporate,738.58,0.148,94.66
ORD002218,CUST00063,PROD0080,2024-06-23,Office Supplies,Consumer,327.79,0.069,129.63
ORD002219,CUST00364,PROD0144,2024-06-14,Furniture,Consumer,676.66,0.173,70.35
ORD002220,CUST00121,PROD0036,2025-01-16,Furniture,Consumer,158.67,0.193,31.89
ORD002221,CUST00132,PROD0128,2023-07-17,Technology,Consumer,477.01,0.295,115.4
ORD002222,CUST00079,PROD0137,2024-02-02,Furniture,Consumer,833.11,0.296,110.49
ORD002223,CUST00028,PROD0081,2025-05-28,Technology,Home Office,184.07,0.036,21.92
ORD002224,CUST00298,PROD0105,2023-08-18,Office Supplies,Corporate,196.71,0.005,32.38
ORD002225,CUST00252,PROD0063,2024-05-16,Furniture,Home Office,729.84,0.112,272.29
ORD002226,CUST00352,PROD0062,2024-03-26,Technology,Corporate,831.33,0.292,205.12
ORD002227,CUST00110,PROD0139,2024-03-05,Furniture,Corporate,997.36,0.028,261.27
ORD002228,CUST00397,PROD0044,2025-06-03,Office Supplies,Consumer,368.42,0.029,130.88
ORD002229,CUST00210,PROD0116,2024-02-15,Office Supplies,Home Office,434.05,0.001,111.99
ORD002230,CUST00079,PROD0026,2024-02-02,Technology,Corporate,956.67,0.274,136.19
ORD002231,CUST00178,PROD0147,2025-02-06,Office Supplies,Corporate,444.09,0.142,140.39
ORD002232,CUST00286,PROD0107,2024-06-05,Furniture,Home Office,468.39,0.007,153.88
ORD002233,CUST00199,PROD0145,2025-03-07,Technology,Home Office,847.9,0.154,157.78
ORD002234,CUST00291,PROD0048,2024-04-18,Furniture,Corporate,521.87,0.012,91.11
ORD002235,CUST00057,PROD0067,2024-06-22,Furniture,Home Office,746.95,0.112,98.55
ORD002236,CUST00161,PROD0108,2025-06-12,Office Supplies,Consumer,220.82,0.138,59.31
ORD002237,CUST00108,PROD0001,2024-06-28,Office Supplies,Consumer,24.63,0.031,4.72
ORD002238,CUST00058,PROD0018,2023-10-26,Office Supplies,Home Office,831.07,0.162,89.65
ORD002239,CUST00349,PROD0130,2024-08-27,Technology,Home Office,812.54,0.226,304.74
ORD002240,CUST00107,PROD0137,2024-08-15,Furniture,Corporate,182.84,0.254,68.16
ORD002241,CUST00282,PROD0043,2025-02-02,Technology,Home Office,808.36,0.012,242.79
ORD002242,CUST00256,PROD0104,2024-03-20,Office Supplies,Corporate,56.42,0.24,14.22
ORD002243,CUST00391,PROD0018,2024-01-13,Office Supplies,Consumer,520.13,0.033,161.45
ORD002244,CUST00325,PROD0004,2024-07-05,Furniture,Corporate,470.83,0.094,124.68
ORD002245,CUST00221,PROD0007,2024-12-02,Furniture,Corporate,757.63,0.152,285.94
ORD002246,CUST00240,PROD0085,2024-11-12,Office Supplies,Home Office,715.26,0.002,261.05
ORD002247,CUST00336,PROD0029,2024-05-20,Technology,Home Office,26.67,0.282,3.8
ORD002248,CUST00051,PROD0019,2024-03-08,Furniture,Home Office,187.06,0.044,39.1
ORD002249,CUST00097,PROD0140,2024-02-07,Furniture,Consumer,887.92,0.247,244.58
ORD002250,CUST00037,PROD0011,2024-11-10,Technology,Corporate,433.56,0.005,114.37
ORD002251,CUST00365,PROD0104,2023-08-30,Office Supplies,Home Office,216.46,0.22,29.64
ORD002252,CUST00058,PROD0017,2024-06-27,Technology,Corporate,73.97,0.141,20.64
ORD002253,CUST00258,PROD0095,2023-07-01,Technology,Corporate,690.2,0.104,127.72
ORD002254,CUST00362,PROD0022,2024-10-23,Office Supplies,Consumer,953.13,0.042,221.9
ORD002255,CUST00228,PROD0021,2024-06-11,Office Supplies,Consumer,469.48,0.248,143.73
ORD002256,CUST00341,PROD0034,2025-06-21,Office Supplies,Corporate,410.89,0.024,151.01
ORD002257,CUST00176,PROD0010,2025-06-07,Office Supplies,Consumer,308.13,0.115,31.14
ORD002258,CUST00205,PROD0132,2025-06-18,Furniture,Corporate,56.45,0.072,19.15
ORD002259,CUST00190,PROD0073,2024-07-31,Furniture,Corporate,474.18,0.028,132.99
ORD002260,CUST00187,PROD0034,2024-12-03,Furniture,Consumer,896.38,0.139,271.32
ORD002261,CUST00303,PROD0006,2024-12-31,Technology,Home Office,796.55,0.194,262.01
ORD002262,CUST00253,PROD0046,2023-07-13,Technology,Home Office,413.9,0.031,55.75
ORD002263,CUST00140,PROD0124,2023-12-15,Furniture,Corporate,67.26,0.026,10.51
ORD002264,CUST00013,PROD0086,2023-11-28,Office Supplies,Corporate,349.17,0.246,96.54
ORD002265,CUST00013,PROD0076,2023-07-17,Office Supplies,Home Office,398.79,0.094,56.6
ORD002266,CUST00224,PROD0033,2025-03-02,Technology,Home Office,773.99,0.087,267.53
ORD002267,CUST00028,PROD0033,2024-08-16,Technology,Corporate,117.33,0.286,20.18
ORD002268,CUST00217,PROD0112,2024-07-11,Office Supplies,Home Office,237.32,0.194,40.02
ORD002269,CUST00161,PROD0011,2024-01-02,Furniture,Corporate,20.19,0.039,2.28
ORD002270,CUST00211,PROD0022,2023-08-11,Furniture,Corporate,689.89,0.168,216.45
ORD002271,CUST00300,PROD0117,2024-05-13,Technology,Corporate,838.95,0.025,230.92
ORD002272,CUST00234,PROD0016,2024-11-13,Technology,Corporate,405.92,0.084,66.8
ORD002273,CUST00254,PROD0014,2024-02-11,Office Supplies,Home Office,796.23,0.183,278.11
ORD002274,CUST00033,PROD0018,2025-05-08,Technology,Home Office,78.78,0.255,21.87
ORD002275,CUST00080,PROD0138,2024-07-19,Technology,Home Office,715.51,0.027,75.63
ORD002276,CUST00283,PROD0149,2023-10-11,Technology,Consumer,884.0,0.13,316.13
ORD002277,CUST00161,PROD0077,2024-08-02,Office Supplies,Home Office,641.26,0.289,78.21
ORD002278,CUST00269,PROD0131,2025-06-12,Technology,Home Office,293.01,0.237,77.06
ORD002279,CUST00116,PROD0062,2023-08-23,Office Supplies,Consumer,198.77,0.2,78.55
ORD002280,CUST00108,PROD0021,2025-03-04,Furniture,Corporate,249.46,0.085,52.66
ORD002281,CUST00271,PROD0073,2025-06-25,Office Supplies,Consumer,809.76,0.214,179.24
ORD002282,CUST00196,PROD0109,2024-07-02,Furniture,Consumer,359.88,0.184,111.33
ORD002283,CUST00383,PROD0134,2024-03-27,Furniture,Consumer,939.39,0.165,300.99
ORD002284,CUST00260,PROD0057,2025-02-11,Office Supplies,Consumer,358.3,0.148,100.55
ORD002285,CUST00064,PROD0068,2025-02-03,Technology,Home Office,128.61,0.057,38.67
ORD002286,CUST00302,PROD0099,2024-01-12,Furniture,Consumer,734.27,0.19,132.06
ORD002287,CUST00231,PROD0034,2025-01-09,Furniture,Home Office,364.07,0.088,90.88
ORD002288,CUST00200,PROD0026,2023-11-16,Office Supplies,Consumer,380.14,0.086,64.45
ORD002289,CUST00075,PROD0018,2024-08-13,Furniture,Consumer,171.91,0.264,37.44
ORD002290,CUST00203,PROD0088,2024-02-02,Office Supplies,Corporate,47.77,0.179,8.59
ORD002291,CUST00160,PROD0076,2025-04-25,Furniture,Home Office,556.52,0.004,76.59
ORD002292,CUST00012,PROD0041,2024-05-01,Technology,Corporate,551.55,0.022,86.46
ORD002293,CUST00017,PROD0069,2025-06-26,Furniture,Corporate,767.41,0.046,120.06
ORD002294,CUST00279,PROD0063,2025-06-12,Technology,Corporate,217.33,0.214,58.3
ORD002295,CUST00273,PROD0129,2023-08-14,Furniture,Corporate,721.5,0.195,279.83
ORD002296,CUST00092,PROD0036,2024-05-30,Office Supplies,Consumer,502.08,0.065,155.33
ORD002297,CUST00192,PROD0087,2024-03-15,Furniture,Home Office,481.58,0.233,59.71
ORD002298,CUST00016,PROD0060,2025-02-11,Furniture,Consumer,174.92,0.057,67.56
ORD002299,CUST00244,PROD0046,2024-07-13,Furniture,Home Office,565.07,0.257,66.23
ORD002300,CUST00163,PROD0033,2024-03-07,Technology,Corporate,263.52,0.289,64.47
ORD002301,CUST00197,PROD0027,2023-12-21,Office Supplies,Consumer,889.13,0.007,120.76
ORD002302,CUST00207,PROD0109,2024-05-09,Office Supplies,Home Office,845.78,0.024,222.93
ORD002303,CUST00229,PROD0136,2024-07-26,Furniture,Corporate,556.95,0.047,63.26
ORD002304,CUST00096,PROD0109,2024-05-21,Office Supplies,Consumer,928.26,0.287,371.17
ORD002305,CUST00046,PROD0148,2025-03-07,Technology,Consumer,137.92,0.078,47.74
ORD002306,CUST00204,PROD0084,2023-11-30,Technology,Corporate,656.67,0.064,163.88
ORD002307,CUST00120,PROD0140,2023-08-16,Furniture,Home Office,786.4,0.276,89.94
ORD002308,CUST00155,PROD0035,2023-09-01,Office Supplies,Consumer,355.15,0.162,103.36
ORD002309,CUST00353,PROD0119,2023-07-04,Furniture,Home Office,38.54,0.27,6.81
ORD002310,CUST00396,PROD0053,2025-04-03,Furniture,Corporate,772.23,0.182,124.83
ORD002311,CUST00016,PROD0100,2024-06-11,Technology,Home Office,428.58,0.278,118.31
ORD002312,CUST00055,PROD0064,2025-05-25,Technology,Home Office,120.62,0.1,20.02
ORD002313,CUST00226,PROD0115,2024-11-01,Office Supplies,Home Office,93.55,0.051,34.03
ORD002314,CUST00064,PROD0079,2025-05-21,Furniture,Corporate,662.72,0.26,233.61
ORD002315,CUST00246,PROD0108,2023-08-07,Furniture,Consumer,254.35,0.293,88.77
ORD002316,CUST00315,PROD0036,2023-07-24,Furniture,Corporate,147.93,0.14,47.06
ORD002317,CUST00359,PROD0135,2025-04-06,Furniture,Consumer,703.05,0.085,215.45
ORD002318,CUST00121,PROD0092,2024-06-10,Office Supplies,Corporate,306.62,0.162,57.13
ORD002319,CUST00341,PROD0136,2024-10-29,Office Supplies,Corporate,516.3,0.2,66.32
ORD002320,CUST00021,PROD0048,2024-01-21,Office Supplies,Home Office,136.39,0.275,50.96
ORD002321,CUST00019,PROD0021,2023-08-09,Technology,Consumer,129.63,0.146,14.69
ORD002322,CUST00250,PROD0121,2024-10-11,Office Supplies,Home Office,870.86,0.116,105.46
ORD002323,CUST00033,PROD0021,2023-07-01,Office Supplies,Consumer,134.12,0.004,14.15
ORD002324,CUST00166,PROD0104,2023-10-10,Furniture,Consumer,78.16,0.04,16.43
ORD002325,CUST00057,PROD0095,2024-02-22,Furniture,Home Office,840.21,0.288,173.72
ORD002326,CUST00191,PROD0126,2025-05-24,Technology,Corporate,353.71,0.273,101.07
ORD002327,CUST00273,PROD0111,2023-10-18,Furniture,Corporate,247.55,0.044,28.39
ORD002328,CUST00115,PROD0053,2025-02-04,Technology,Consumer,607.28,0.185,124.09
ORD002329,CUST00188,PROD0110,2023-11-24,Furniture,Consumer,876.08,0.108,165.2
ORD002330,CUST00346,PROD0004,2024-07-22,Office Supplies,Consumer,939.55,0.274,194.71
ORD002331,CUST00266,PROD0026,2024-05-11,Furniture,Consumer,423.73,0.004,52.99
ORD002332,CUST00104,PROD0082,2024-03-28,Furniture,Consumer,969.1,0.095,110.77
ORD002333,CUST00129,PROD0116,2025-03-24,Furniture,Corporate,850.78,0.298,285.95
ORD002334,CUST00078,PROD0020,2024-07-18,Office Supplies,Corporate,987.64,0.24,140.76
ORD002335,CUST00114,PROD0013,2024-12-23,Technology,Corporate,945.38,0.216,217.57
ORD002336,CUST00062,PROD0110,2023-11-07,Technology,Corporate,636.58,0.017,247.25
ORD002337,CUST00112,PROD0128,2023-07-02,Technology,Consumer,255.6,0.04,97.87
ORD002338,CUST00237,PROD0063,2024-06-06,Technology,Home Office,327.63,0.002,80.57
ORD002339,CUST00344,PROD0144,2025-03-05,Technology,Corporate,174.18,0.013,33.82
ORD002340,CUST00159,PROD0109,2024-11-08,Technology,Corporate,380.01,0.261,135.14
ORD002341,CUST00187,PROD0119,2025-01-12,Technology,Consumer,311.11,0.086,78.53
ORD002342,CUST00379,PROD0100,2024-06-01,Office Supplies,Home Office,195.29,0.195,72.69
ORD002343,CUST00107,PROD0083,2024-06-22,Furniture,Consumer,344.08,0.235,106.74
ORD002344,CUST00200,PROD0094,2024-12-30,Office Supplies,Home Office,174.38,0.278,23.35
ORD002345,CUST00146,PROD0055,2025-02-26,Office Supplies,Home Office,782.32,0.034,137.19
ORD002346,CUST00266,PROD0137,2025-06-04,Furniture,Home Office,707.5,0.299,165.14
ORD002347,CUST00376,PROD0016,2023-12-24,Technology,Corporate,381.07,0.191,149.4
ORD002348,CUST00289,PROD0061,2024-12-20,Office Supplies,Corporate,394.23,0.105,86.99
ORD002349,CUST00069,PROD0142,2023-07-08,Office Supplies,Home Office,481.38,0.179,140.51
ORD002350,CUST00230,PROD0040,2025-02-27,Furniture,Home Office,413.42,0.047,162.26
ORD002351,CUST00010,PROD0087,2025-04-05,Office Supplies,Corporate,850.45,0.22,297.96
ORD002352,CUST00259,PROD0046,2023-10-20,Technology,Corporate,105.76,0.085,20.5
ORD002353,CUST00096,PROD0069,2024-02-25,Furniture,Corporate,210.87,0.164,81.58
ORD002354,CUST00355,PROD0122,2023-10-11,Furniture,Home Office,110.77,0.07,36.01
ORD002355,CUST00326,PROD0017,2024-08-14,Technology,Consumer,163.81,0.086,41.57
ORD002356,CUST00017,PROD0091,2024-09-09,Technology,Consumer,233.35,0.286,31.79
ORD002357,CUST00227,PROD0069,2024-01-12,Office Supplies,Home Office,483.02,0.245,70.43
ORD002358,CUST00094,PROD0005,2024-02-06,Technology,Home Office,169.85,0.215,59.86
ORD002359,CUST00189,PROD0088,2023-07-22,Furniture,Corporate,698.56,0.079,114.84
ORD002360,CUST00093,PROD0039,2024-09-22,Technology,Home Office,361.5,0.149,78.8
ORD002361,CUST00160,PROD0123,2023-07-24,Furniture,Corporate,680.36,0.225,84.03
ORD002362,CUST00040,PROD0027,2024-01-20,Technology,Corporate,941.16,0.108,125.18
ORD002363,CUST00029,PROD0022,2023-09-05,Office Supplies,Home Office,702.98,0.13,257.45
ORD002364,CUST00253,PROD0110,2023-10-12,Office Supplies,Consumer,954.27,0.251,238.45
ORD002365,CUST00264,PROD0009,2024-07-25,Technology,Home Office,435.5,0.216,113.97
ORD002366,CUST00288,PROD0133,2023-10-19,Office Supplies,Consumer,647.58,0.115,238.82
ORD002367,CUST00317,PROD0042,2025-01-01,Technology,Home Office,205.31,0.208,42.42
ORD002368,CUST00027,PROD0002,2023-11-19,Office Supplies,Consumer,884.86,0.217,228.75
ORD002369,CUST00330,PROD0115,2025-03-04,Office Supplies,Consumer,804.1,0.08,302.09
ORD002370,CUST00058,PROD0133,2023-08-23,Technology,Home Office,735.72,0.16,288.29
ORD002371,CUST00123,PROD0117,2025-04-12,Technology,Home Office,788.72,0.081,125.84
ORD002372,CUST00104,PROD0001,2025-05-25,Technology,Home Office,185.69,0.267,35.18
ORD002373,CUST00055,PROD0114,2025-05-05,Office Supplies,Corporate,170.27,0.114,53.54
ORD002374,CUST00023,PROD0042,2023-12-31,Technology,Home Office,101.56,0.14,15.4
ORD002375,CUST00340,PROD0035,2024-07-13,Office Supplies,Consumer,975.65,0.048,210.51
ORD002376,CUST00203,PROD0042,2025-06-19,Technology,Home Office,574.84,0.01,141.95
ORD002377,CUST00104,PROD0058,2023-08-18,Office Supplies,Home Office,816.46,0.161,84.93
ORD002378,CUST00139,PROD0027,2023-08-19,Technology,Home Office,343.93,0.185,70.64
ORD002379,CUST00388,PROD0070,2025-05-12,Furniture,Corporate,905.2,0.193,179.47
ORD002380,CUST00005,PROD0057,2025-05-25,Technology,Corporate,37.27,0.193,6.99
ORD002381,CUST00326,PROD0041,2024-04-24,Technology,Corporate,220.33,0.113,58.86
ORD002382,CUST00176,PROD0044,2024-12-06,Furniture,Home Office,338.97,0.115,38.28
ORD002383,CUST00273,PROD0123,2023-07-05,Office Supplies,Corporate,601.02,0.124,170.6
ORD002384,CUST00243,PROD0032,2024-11-16,Technology,Home Office,89.67,0.251,27.23
ORD002385,CUST00038,PROD0049,2024-10-07,Office Supplies,Home Office,439.06,0.111,82.17
ORD002386,CUST00324,PROD0042,2025-01-06,Office Supplies,Corporate,543.98,0.143,137.73
ORD002387,CUST00106,PROD0115,2024-10-01,Furniture,Consumer,347.58,0.28,122.94
ORD002388,CUST00029,PROD0063,2025-02-14,Furniture,Corporate,474.52,0.235,55.19
ORD002389,CUST00036,PROD0056,2023-07-04,Office Supplies,Consumer,579.45,0.228,81.36
ORD002390,CUST00233,PROD0142,2024-12-20,Technology,Corporate,797.17,0.239,260.74
ORD002391,CUST00225,PROD0046,2023-10-31,Technology,Consumer,890.15,0.215,217.57
ORD002392,CUST00222,PROD0093,2024-03-18,Furniture,Consumer,421.57,0.274,105.88
ORD002393,CUST00185,PROD0031,2025-01-12,Furniture,Home Office,66.29,0.207,9.71
ORD002394,CUST00342,PROD0074,2024-06-20,Office Supplies,Home Office,594.17,0.068,222.1
ORD002395,CUST00241,PROD0088,2024-11-17,Office Supplies,Home Office,927.88,0.159,177.3
ORD002396,CUST00289,PROD0037,2024-05-13,Office Supplies,Home Office,309.21,0.117,75.36
ORD002397,CUST00077,PROD0120,2024-10-09,Technology,Corporate,295.17,0.27,72.58
ORD002398,CUST00296,PROD0028,2024-02-12,Technology,Consumer,977.0,0.145,341.01
ORD002399,CUST00301,PROD0105,2023-12-24,Office Supplies,Corporate,811.92,0.156,273.84
ORD002400,CUST00206,PROD0030,2025-01-15,Technology,Corporate,443.12,0.251,106.28
ORD002401,CUST00323,PROD0115,2023-07-09,Furniture,Corporate,24.39,0.107,7.1
ORD002402,CUST00261,PROD0061,2024-09-12,Technology,Home Office,545.18,0.223,60.97
ORD002403,CUST00161,PROD0147,2023-09-29,Office Supplies,Consumer,641.97,0.111,162.81
ORD002404,CUST00218,PROD0050,2024-03-13,Furniture,Consumer,521.29,0.173,159.18
ORD002405,CUST00227,PROD0085,2024-06-08,Furniture,Corporate,89.91,0.037,24.85
ORD002406,CUST00348,PROD0117,2025-05-24,Furniture,Home Office,71.18,0.111,26.71
ORD002407,CUST00069,PROD0004,2023-11-28,Technology,Corporate,574.84,0.052,63.54
ORD002408,CUST00159,PROD0092,2024-09-08,Technology,Home Office,900.62,0.205,111.3
ORD002409,CUST00043,PROD0150,2025-02-05,Office Supplies,Corporate,55.69,0.095,13.48
ORD002410,CUST00131,PROD0097,2023-08-06,Technology,Home Office,271.53,0.241,91.3
ORD002411,CUST00061,PROD0136,2024-02-26,Office Supplies,Corporate,794.35,0.107,211.23
ORD002412,CUST00310,PROD0087,2024-03-07,Furniture,Home Office,812.59,0.212,120.12
ORD002413,CUST00377,PROD0071,2023-12-31,Office Supplies,Home Office,825.34,0.152,327.46
ORD002414,CUST00352,PROD0129,2024-12-02,Technology,Consumer,991.56,0.206,222.09
ORD002415,CUST00165,PROD0066,2025-03-22,Furniture,Home Office,854.05,0.262,184.1
ORD002416,CUST00290,PROD0136,2024-05-20,Furniture,Corporate,858.06,0.027,339.27
ORD002417,CUST00186,PROD0036,2024-08-09,Furniture,Corporate,713.17,0.211,121.71
ORD002418,CUST00090,PROD0144,2024-10-08,Furniture,Consumer,378.7,0.079,117.23
ORD002419,CUST00380,PROD0097,2025-06-10,Technology,Home Office,377.8,0.183,59.7
ORD002420,CUST00076,PROD0014,2024-10-01,Technology,Corporate,614.67,0.07,89.89
ORD002421,CUST00030,PROD0135,2023-08-24,Office Supplies,Home Office,454.01,0.038,57.1
ORD002422,CUST00194,PROD0087,2023-11-21,Office Supplies,Consumer,942.67,0.18,344.17
ORD002423,CUST00340,PROD0029,2024-03-07,Furniture,Consumer,868.11,0.297,102.17
ORD002424,CUST00243,PROD0054,2023-10-12,Furniture,Corporate,840.43,0.054,120.13
ORD002425,CUST00305,PROD0076,2025-01-28,Office Supplies,Consumer,354.83,0.02,96.91
ORD002426,CUST00195,PROD0135,2023-09-18,Technology,Corporate,488.29,0.258,194.95
ORD002427,CUST00294,PROD0070,2025-03-23,Furniture,Corporate,733.44,0.154,147.63
ORD002428,CUST00384,PROD0080,2025-02-17,Technology,Corporate,148.73,0.274,20.04
ORD002429,CUST00309,PROD0115,2024-08-23,Furniture,Home Office,613.04,0.291,179.08
ORD002430,CUST00229,PROD0091,2024-06-06,Technology,Home Office,366.47,0.188,90.03
ORD002431,CUST00332,PROD0082,2024-08-28,Technology,Home Office,864.06,0.262,105.19
ORD002432,CUST00258,PROD0041,2024-08-21,Technology,Consumer,387.81,0.179,119.53
ORD002433,CUST00157,PROD0003,2025-06-10,Furniture,Consumer,970.46,0.102,173.6
ORD002434,CUST00385,PROD0080,2024-07-07,Technology,Corporate,24.02,0.08,2.71
ORD002435,CUST00323,PROD0127,2023-07-07,Office Supplies,Home Office,795.97,0.066,106.0
ORD002436,CUST00006,PROD0072,2023-07-28,Office Supplies,Consumer,148.47,0.081,57.2
ORD002437,CUST00062,PROD0012,2023-12-23,Office Supplies,Corporate,337.78,0.005,104.45
ORD002438,CUST00167,PROD0113,2024-09-13,Office Supplies,Home Office,680.66,0.083,246.3
ORD002439,CUST00373,PROD0020,2025-05-29,Furniture,Home Office,482.31,0.024,170.51
ORD002440,CUST00105,PROD0100,2024-06-19,Furniture,Home Office,456.77,0.035,69.61
ORD002441,CUST00306,PROD0099,2023-09-25,Office Supplies,Corporate,682.74,0.281,168.57
ORD002442,CUST00173,PROD0052,2025-03-27,Furniture,Corporate,650.57,0.241,243.68
ORD002443,CUST00301,PROD0136,2024-04-03,Furniture,Consumer,556.63,0.162,86.43
ORD002444,CUST00109,PROD0082,2025-04-16,Office Supplies,Corporate,375.37,0.015,71.89
ORD002445,CUST00198,PROD0009,2023-11-19,Furniture,Consumer,230.92,0.09,45.51
ORD002446,CUST00314,PROD0040,2023-08-03,Office Supplies,Home Office,989.83,0.111,254.58
ORD002447,CUST00308,PROD0125,2025-04-09,Technology,Home Office,814.35,0.166,163.11
ORD002448,CUST00071,PROD0031,2024-11-24,Office Supplies,Consumer,841.4,0.115,329.71
ORD002449,CUST00099,PROD0045,2023-12-23,Technology,Consumer,276.87,0.093,32.79
ORD002450,CUST00193,PROD0107,2024-09-14,Furniture,Home Office,654.83,0.234,139.91
ORD002451,CUST00313,PROD0001,2025-04-13,Technology,Corporate,338.77,0.116,73.7
ORD002452,CUST00073,PROD0141,2023-12-08,Office Supplies,Corporate,858.6,0.108,108.06
ORD002453,CUST00244,PROD0057,2023-08-10,Furniture,Consumer,756.83,0.297,238.46
ORD002454,CUST00289,PROD0150,2023-09-09,Technology,Home Office,225.13,0.172,60.51
ORD002455,CUST00210,PROD0046,2024-07-07,Office Supplies,Home Office,990.71,0.263,393.14
ORD002456,CUST00326,PROD0083,2023-11-26,Technology,Corporate,941.28,0.135,217.28
ORD002457,CUST00036,PROD0052,2023-10-22,Technology,Consumer,263.51,0.024,57.44
ORD002458,CUST00168,PROD0017,2023-07-04,Furniture,Consumer,708.82,0.153,107.27
ORD002459,CUST00175,PROD0028,2024-04-02,Furniture,Consumer,233.03,0.067,34.0
ORD002460,CUST00077,PROD0069,2025-06-11,Technology,Consumer,782.21,0.034,287.94
ORD002461,CUST00008,PROD0044,2023-12-18,Office Supplies,Corporate,593.38,0.13,111.06
ORD002462,CUST00360,PROD0067,2023-08-10,Technology,Consumer,690.58,0.254,262.32
ORD002463,CUST00244,PROD0034,2025-03-07,Furniture,Home Office,512.37,0.089,188.93
ORD002464,CUST00337,PROD0061,2024-08-30,Furniture,Consumer,671.04,0.12,185.41
ORD002465,CUST00159,PROD0089,2024-11-10,Technology,Corporate,791.14,0.013,178.74
ORD002466,CUST00081,PROD0066,2024-12-06,Furniture,Consumer,220.51,0.189,70.74
ORD002467,CUST00018,PROD0075,2025-06-02,Furniture,Corporate,153.42,0.134,47.95
ORD002468,CUST00254,PROD0021,2024-04-21,Technology,Home Office,624.98,0.233,147.42
ORD002469,CUST00235,PROD0032,2025-03-10,Technology,Home Office,411.98,0.065,129.4
ORD002470,CUST00265,PROD0006,2023-07-03,Office Supplies,Consumer,944.39,0.152,338.64
ORD002471,CUST00199,PROD0072,2024-06-07,Office Supplies,Corporate,974.71,0.035,188.37
ORD002472,CUST00221,PROD0105,2025-04-26,Technology,Home Office,636.4,0.024,148.72
ORD002473,CUST00041,PROD0082,2023-10-16,Furniture,Consumer,313.15,0.284,75.17
ORD002474,CUST00014,PROD0130,2024-12-18,Office Supplies,Consumer,37.77,0.147,14.53
ORD002475,CUST00198,PROD0131,2024-01-29,Office Supplies,Home Office,256.15,0.008,38.68
ORD002476,CUST00154,PROD0014,2023-08-19,Furniture,Corporate,759.75,0.09,259.93
ORD002477,CUST00373,PROD0065,2023-09-03,Office Supplies,Consumer,404.01,0.029,152.5
ORD002478,CUST00100,PROD0069,2025-03-06,Furniture,Home Office,845.34,0.251,244.22
ORD002479,CUST00155,PROD0100,2024-06-01,Office Supplies,Consumer,673.46,0.164,265.31
ORD002480,CUST00372,PROD0046,2024-10-25,Office Supplies,Home Office,886.84,0.1,307.36
ORD002481,CUST00160,PROD0019,2024-11-30,Technology,Consumer,841.0,0.157,260.41
ORD002482,CUST00046,PROD0101,2024-01-06,Office Supplies,Consumer,805.76,0.03,301.09
ORD002483,CUST00154,PROD0006,2025-02-19,Technology,Home Office,719.29,0.187,235.95
ORD002484,CUST00366,PROD0101,2024-07-27,Office Supplies,Consumer,540.91,0.228,59.04
ORD002485,CUST00215,PROD0150,2023-09-05,Technology,Home Office,916.55,0.184,149.73
ORD002486,CUST00377,PROD0057,2024-05-02,Technology,Corporate,90.96,0.075,16.73
ORD002487,CUST00308,PROD0027,2023-08-10,Technology,Corporate,31.11,0.099,10.03
ORD002488,CUST00096,PROD0131,2025-02-25,Technology,Home Office,778.72,0.0,103.98
ORD002489,CUST00295,PROD0141,2023-10-19,Technology,Corporate,531.32,0.094,76.98
ORD002490,CUST00051,PROD0019,2023-12-25,Office Supplies,Home Office,814.97,0.096,241.73
ORD002491,CUST00126,PROD0123,2024-08-28,Furniture,Corporate,856.25,0.236,232.46
ORD002492,CUST00264,PROD0089,2024-07-20,Office Supplies,Home Office,71.19,0.145,16.87
ORD002493,CUST00120,PROD0094,2024-04-08,Office Supplies,Consumer,161.52,0.074,55.33
ORD002494,CUST00225,PROD0036,2024-08-31,Office Supplies,Home Office,307.36,0.028,43.81
ORD002495,CUST00183,PROD0084,2024-01-27,Technology,Consumer,183.79,0.258,37.64
ORD002496,CUST00092,PROD0135,2023-08-31,Furniture,Home Office,660.33,0.076,173.67
ORD002497,CUST00290,PROD0025,2024-09-11,Office Supplies,Corporate,479.89,0.167,123.12
ORD002498,CUST00322,PROD0124,2023-07-12,Furniture,Consumer,148.73,0.226,56.89
ORD002499,CUST00016,PROD0040,2023-07-08,Furniture,Consumer,497.45,0.237,75.32
ORD002500,CUST00229,PROD0040,2024-03-19,Furniture,Corporate,497.19,0.155,95.65
ORD002501,CUST00389,PROD0088,2025-04-04,Technology,Home Office,632.43,0.296,158.06
ORD002502,CUST00112,PROD0015,2024-05-15,Technology,Corporate,955.35,0.173,285.3
ORD002503,CUST00229,PROD0034,2025-04-13,Office Supplies,Home Office,953.14,0.119,186.7
ORD002504,CUST00338,PROD0102,2024-09-19,Office Supplies,Consumer,495.2,0.03,52.25
ORD002505,CUST00035,PROD0070,2024-06-04,Furniture,Corporate,382.97,0.026,48.16
ORD002506,CUST00036,PROD0052,2025-01-24,Office Supplies,Corporate,722.81,0.128,148.66
ORD002507,CUST00266,PROD0084,2024-07-11,Technology,Corporate,287.16,0.211,31.91
ORD002508,CUST00389,PROD0020,2023-09-05,Technology,Corporate,495.51,0.282,135.13
