vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
1,2024-01-23 09:00:02,2024-01-23 09:09:02,1,18.69,-73.785153,40.788417,1,N,-73.773423,40.793988,2,53.73,0.0,0.5,0.0,0.0,54.23
1,2024-01-29 15:59:36,2024-01-29 16:48:36,2,8.78,-73.95692,40.702471,1,N,-73.954529,40.705086,1,48.95,0.0,0.5,3.85,0.0,53.3
2,2024-01-26 21:33:57,2024-01-26 22:28:57,2,12.25,-73.762228,40.723404,1,N,-73.77814,40.720836,1,60.62,0.0,0.5,5.32,0.0,66.44
2,2024-01-26 00:29:47,2024-01-26 00:57:47,3,1.37,-73.844217,40.736204,1,N,-73.826146,40.740251,1,19.93,0.0,0.5,0.91,0.0,21.34
1,2024-01-23 16:50:10,2024-01-23 17:40:10,1,9.08,-73.783246,40.798532,1,N,-73.800156,40.782009,1,50.2,0.0,0.5,9.92,0.0,60.62
2,2024-01-16 07:40:18,2024-01-16 07:47:18,1,2.19,-73.824716,40.821814,1,N,-73.828085,40.831939,2,11.47,0.0,0.5,0.0,0.0,11.97
1,2024-01-17 03:12:37,2024-01-17 04:12:37,4,6.47,-73.924387,40.756187,1,N,-73.927153,40.761158,1,48.67,0.0,0.5,4.88,0.0,54.05
2,2024-01-27 23:24:16,2024-01-28 00:17:16,2,2.21,-73.782139,40.793806,1,N,-73.7885,40.803634,2,34.52,0.0,0.5,0.0,0.0,35.02
2,2024-01-14 08:47:39,2024-01-14 09:36:39,4,15.16,-73.94194,40.761508,1,N,-73.9598,40.74497,1,64.9,0.0,0.5,6.62,0.0,72.02
2,2024-01-23 11:05:57,2024-01-23 11:51:57,3,11.71,-74.033865,40.833171,1,N,-74.042746,40.819295,2,54.78,0.0,0.5,0.0,0.0,55.28
2,2024-01-25 13:52:50,2024-01-25 14:49:50,1,6.14,-74.042542,40.66446,1,N,-74.022614,40.669661,1,46.35,0.0,0.5,7.64,0.0,54.49
2,2024-01-26 00:14:15,2024-01-26 00:43:15,2,13.46,-73.808396,40.794911,1,N,-73.823638,40.781592,1,50.65,0.0,0.5,2.84,0.0,53.99
1,2024-01-01 04:10:06,2024-01-01 05:07:06,2,16.55,-73.842251,40.650591,1,N,-73.855036,40.662761,2,72.38,0.0,0.5,0.0,0.0,72.88
2,2024-01-22 01:40:07,2024-01-22 01:42:07,2,5.61,-73.939431,40.73891,1,N,-73.950066,40.734456,1,17.52,0.0,0.5,1.07,0.0,19.09
2,2024-01-28 11:27:34,2024-01-28 12:06:34,3,8.11,-73.903614,40.767794,1,N,-73.909207,40.752812,1,42.27,0.0,0.5,7.89,0.0,50.66
2,2024-01-17 19:50:20,2024-01-17 20:29:20,2,5.0,-73.955045,40.733097,1,N,-73.951201,40.749559,1,34.5,0.0,0.5,7.18,0.0,42.18
1,2024-01-09 11:43:29,2024-01-09 12:38:29,4,4.41,-73.93781,40.657435,1,N,-73.943419,40.666713,1,41.02,0.0,0.5,2.49,0.0,44.01
2,2024-01-25 08:38:12,2024-01-25 08:55:12,1,1.46,-73.854858,40.784554,1,N,-73.858276,40.800254,1,14.65,0.0,0.5,1.01,0.0,16.16
1,2024-01-15 22:14:27,2024-01-15 22:47:27,1,0.7,-73.906194,40.821436,1,N,-73.902616,40.840256,1,20.75,0.0,0.5,2.62,0.0,23.87
2,2024-01-13 13:47:08,2024-01-13 13:51:08,1,6.18,-73.82987,40.733418,1,N,-73.833749,40.724484,1,19.95,0.0,0.5,2.71,0.0,23.16
2,2024-01-16 16:26:53,2024-01-16 17:16:53,1,18.85,-73.961348,40.836633,1,N,-73.944365,40.855223,1,74.62,0.0,0.5,11.75,0.0,86.87
2,2024-01-15 19:07:12,2024-01-15 19:39:12,3,15.56,-73.859796,40.801806,1,N,-73.861356,40.805272,2,57.4,0.0,0.5,0.0,0.0,57.9
1,2024-01-23 07:46:27,2024-01-23 07:57:27,2,14.46,-73.777588,40.845876,1,N,-73.780222,40.841553,2,44.15,0.0,0.5,0.0,0.0,44.65
2,2024-01-14 04:18:13,2024-01-14 04:50:13,4,5.27,-74.045512,40.683584,1,N,-74.047674,40.690814,1,31.67,0.0,0.5,2.02,0.0,34.19
2,2024-01-04 11:20:47,2024-01-04 11:27:47,3,15.75,-74.018813,40.683674,1,N,-74.007024,40.690875,1,45.38,0.0,0.5,2.9,0.0,48.78
1,2024-01-18 00:18:58,2024-01-18 00:34:58,1,12.85,-73.828872,40.833543,1,N,-73.845614,40.838521,1,42.62,0.0,0.5,10.17,0.0,53.29
1,2024-01-07 18:44:27,2024-01-07 18:48:27,2,6.23,-74.003629,40.750548,1,N,-73.998186,40.744872,1,20.08,0.0,0.5,4.0,0.0,24.58
2,2024-01-20 16:02:44,2024-01-20 16:33:44,1,17.53,-73.753383,40.835046,1,N,-73.764313,40.841696,1,61.83,0.0,0.5,0.66,0.0,62.99
2,2024-01-09 00:15:57,2024-01-09 00:21:57,1,8.55,-74.028233,40.700501,1,N,-74.022891,40.706713,1,26.88,0.0,0.5,4.96,0.0,32.34
2,2024-01-04 05:44:12,2024-01-04 06:04:12,1,12.6,-74.039485,40.679914,1,N,-74.0306,40.684654,2,44.0,0.0,0.5,0.0,0.0,44.5
1,2024-01-13 07:20:38,2024-01-13 07:56:38,2,5.07,-73.86964,40.740057,1,N,-73.854326,40.751506,2,33.17,0.0,0.5,0.0,0.0,33.67
1,2024-01-01 02:46:47,2024-01-01 03:23:47,1,0.68,-73.797997,40.728044,1,N,-73.796531,40.734976,1,22.7,0.0,0.5,1.14,0.0,24.34
1,2024-01-15 01:55:42,2024-01-15 02:45:42,2,1.28,-73.865828,40.685629,1,N,-73.866601,40.703998,1,30.7,0.0,0.5,4.49,0.0,35.69
1,2024-01-30 12:17:03,2024-01-30 13:16:03,4,0.56,-73.773622,40.83801,1,N,-73.766808,40.830267,2,33.4,0.0,0.5,0.0,0.0,33.9
2,2024-01-20 20:41:47,2024-01-20 21:18:47,2,4.18,-73.850805,40.768151,1,N,-73.866747,40.767706,1,31.45,0.0,0.5,7.65,0.0,39.6
1,2024-01-21 07:19:27,2024-01-21 07:58:27,1,7.74,-73.857784,40.651823,1,N,-73.867087,40.645304,1,41.35,0.0,0.5,5.97,0.0,47.82
1,2024-01-12 21:57:09,2024-01-12 22:19:09,2,3.24,-73.900948,40.787687,1,N,-73.918577,40.774908,1,21.6,0.0,0.5,1.29,0.0,23.39
2,2024-01-29 10:40:02,2024-01-29 11:29:02,2,9.67,-73.849829,40.828286,1,N,-73.838669,40.837937,2,51.17,0.0,0.5,0.0,0.0,51.67
1,2024-01-04 08:45:42,2024-01-04 09:30:42,1,0.94,-73.766517,40.797812,1,N,-73.785126,40.811417,2,27.35,0.0,0.5,0.0,0.0,27.85
1,2024-01-06 16:48:16,2024-01-06 17:29:16,2,8.14,-74.042824,40.783717,1,N,-74.05626,40.782943,1,43.35,0.0,0.5,6.22,0.0,50.07
1,2024-01-23 11:50:30,2024-01-23 12:40:30,3,1.4,-74.028289,40.707855,1,N,-74.038428,40.716329,2,31.0,0.0,0.5,0.0,0.0,31.5
1,2024-01-25 12:25:33,2024-01-25 12:51:33,3,9.62,-73.840889,40.749775,1,N,-73.836717,40.737794,2,39.55,0.0,0.5,0.0,0.0,40.05
2,2024-01-05 18:44:29,2024-01-05 19:01:29,2,17.49,-73.917844,40.818313,1,N,-73.91711,40.80347,1,54.72,0.0,0.5,11.43,0.0,66.65
1,2024-01-14 12:41:04,2024-01-14 12:50:04,1,5.5,-73.930325,40.818652,1,N,-73.925664,40.815717,1,20.75,0.0,0.5,1.8,0.0,23.05
1,2024-01-19 11:11:35,2024-01-19 11:17:35,1,8.85,-73.976502,40.818458,1,N,-73.967763,40.829364,1,27.62,0.0,0.5,2.3,0.0,30.42
1,2024-01-13 20:08:48,2024-01-13 20:33:48,3,14.59,-73.996046,40.836415,1,N,-73.986779,40.821034,1,51.48,0.0,0.5,6.34,0.0,58.32
2,2024-01-27 22:00:28,2024-01-27 22:55:28,1,8.0,-73.75588,40.768986,1,N,-73.768212,40.783064,1,50.0,0.0,0.5,8.99,0.0,59.49
2,2024-01-13 00:35:09,2024-01-13 00:36:09,1,2.0,-73.916503,40.801644,1,N,-73.907491,40.793971,1,8.0,0.0,0.5,0.8,0.0,9.3
1,2024-01-13 09:26:29,2024-01-13 10:13:29,4,8.06,-73.777219,40.76393,1,N,-73.790743,40.769144,1,46.15,0.0,0.5,7.24,0.0,53.89
1,2024-01-07 02:45:39,2024-01-07 03:22:39,1,2.59,-73.881078,40.665124,1,N,-73.880826,40.65421,2,27.48,0.0,0.5,0.0,0.0,27.98
2,2024-01-12 16:27:52,2024-01-12 17:20:52,3,1.03,-73.950256,40.833429,1,N,-73.959981,40.834573,1,31.57,0.0,0.5,4.83,0.0,36.9
1,2024-01-12 00:56:08,2024-01-12 01:02:08,1,10.29,-73.958871,40.763588,1,N,-73.957671,40.746587,1,31.22,0.0,0.5,7.16,0.0,38.88
1,2024-01-15 15:50:02,2024-01-15 16:05:02,1,9.4,-73.879304,40.776856,1,N,-73.894666,40.781111,1,33.5,0.0,0.5,2.25,0.0,36.25
1,2024-01-06 10:25:08,2024-01-06 11:05:08,2,11.49,-74.024859,40.768344,1,N,-74.012041,40.785565,1,51.23,0.0,0.5,4.58,0.0,56.31
1,2024-01-29 12:34:15,2024-01-29 13:14:15,2,9.83,-73.896285,40.738482,1,N,-73.886437,40.734683,2,47.08,0.0,0.5,0.0,0.0,47.58
1,2024-01-29 22:33:22,2024-01-29 23:25:22,4,1.39,-73.917226,40.718733,1,N,-73.90616,40.735929,1,31.98,0.0,0.5,7.66,0.0,40.14
2,2024-01-28 07:58:41,2024-01-28 08:44:41,2,12.82,-73.828991,40.817981,1,N,-73.844448,40.815633,1,57.55,0.0,0.5,8.69,0.0,66.74
1,2024-01-26 01:34:20,2024-01-26 01:47:20,1,18.42,-73.845074,40.847589,1,N,-73.854783,40.840438,2,55.05,0.0,0.5,0.0,0.0,55.55
1,2024-01-24 12:11:51,2024-01-24 12:41:51,2,5.72,-73.876735,40.692413,1,N,-73.88248,40.674413,1,31.8,0.0,0.5,1.14,0.0,33.44
2,2024-01-20 03:50:21,2024-01-20 04:21:21,4,15.11,-73.936325,40.71725,1,N,-73.934933,40.716413,1,55.77,0.0,0.5,13.92,0.0,70.19
1,2024-01-27 16:25:02,2024-01-27 16:49:02,1,14.88,-73.917495,40.742979,1,N,-73.909497,40.751662,1,51.7,0.0,0.5,0.45,0.0,52.65
1,2024-01-30 17:18:08,2024-01-30 18:17:08,4,1.07,-74.03943,40.780651,1,N,-74.023141,40.800261,1,34.67,0.0,0.5,5.53,0.0,40.7
1,2024-01-09 18:40:04,2024-01-09 18:50:04,1,9.95,-73.911163,40.786174,1,N,-73.916774,40.796254,1,32.38,0.0,0.5,6.03,0.0,38.91
1,2024-01-31 21:20:13,2024-01-31 21:40:13,2,7.94,-73.851236,40.671929,1,N,-73.848238,40.674228,1,32.35,0.0,0.5,3.59,0.0,36.44
2,2024-01-23 01:17:18,2024-01-23 02:03:18,1,5.51,-73.992511,40.653754,1,N,-73.981841,40.663752,1,39.27,0.0,0.5,4.93,0.0,44.7
1,2024-01-02 22:00:09,2024-01-02 22:02:09,2,17.38,-73.825131,40.82554,1,N,-73.809126,40.807619,1,46.95,0.0,0.5,10.52,0.0,57.97
1,2024-01-14 21:28:08,2024-01-14 21:40:08,4,1.75,-73.833412,40.786446,1,N,-73.820325,40.786955,2,12.88,0.0,0.5,0.0,0.0,13.38
2,2024-01-17 22:37:28,2024-01-17 23:09:28,2,2.19,-73.900896,40.651362,1,N,-73.89769,40.666202,1,23.98,0.0,0.5,2.45,0.0,26.93
1,2024-01-15 17:08:15,2024-01-15 17:32:15,1,15.93,-73.848765,40.769724,1,N,-73.859781,40.773943,1,54.33,0.0,0.5,5.36,0.0,60.19
1,2024-01-30 01:11:43,2024-01-30 01:48:43,3,5.61,-73.948159,40.792826,1,N,-73.937728,40.812765,2,35.02,0.0,0.5,0.0,0.0,35.52
2,2024-01-02 15:46:02,2024-01-02 16:21:02,2,4.9,-73.9761,40.661016,1,N,-73.994906,40.674347,1,32.25,0.0,0.5,7.73,0.0,40.48
1,2024-01-09 02:48:44,2024-01-09 02:59:44,4,3.43,-73.908361,40.76888,1,N,-73.926524,40.758568,1,16.58,0.0,0.5,1.14,0.0,18.22
1,2024-01-07 06:41:33,2024-01-07 07:34:33,4,5.18,-73.913278,40.808446,1,N,-73.912403,40.802729,1,41.95,0.0,0.5,8.64,0.0,51.09
1,2024-01-24 13:45:48,2024-01-24 14:15:48,1,8.62,-73.829749,40.691213,1,N,-73.822654,40.679282,1,39.05,0.0,0.5,4.13,0.0,43.68
2,2024-01-25 22:36:13,2024-01-25 23:26:13,2,16.48,-73.914991,40.724334,1,N,-73.895953,40.724215,1,68.7,0.0,0.5,11.03,0.0,80.23
2,2024-01-04 11:33:03,2024-01-04 12:17:03,2,18.25,-73.904489,40.781037,1,N,-73.921063,40.783079,1,70.12,0.0,0.5,10.42,0.0,81.04
1,2024-01-09 14:09:14,2024-01-09 14:23:14,3,13.07,-74.013832,40.753195,1,N,-74.028978,40.744378,2,42.17,0.0,0.5,0.0,0.0,42.67
1,2024-01-05 17:02:34,2024-01-05 17:55:34,1,19.36,-73.863252,40.79072,1,N,-73.856363,40.799886,2,77.4,0.0,0.5,0.0,0.0,77.9
2,2024-01-09 12:26:55,2024-01-09 12:52:55,2,18.44,-73.804304,40.746073,1,N,-73.813597,40.739859,2,61.6,0.0,0.5,0.0,0.0,62.1
1,2024-01-11 07:06:54,2024-01-11 08:02:54,4,16.01,-73.961297,40.830401,1,N,-73.965493,40.820443,1,70.53,0.0,0.5,2.33,0.0,73.36
2,2024-01-10 08:03:47,2024-01-10 08:05:47,2,18.78,-73.82366,40.716129,1,N,-73.819198,40.718081,1,50.45,0.0,0.5,4.53,0.0,55.48
1,2024-01-24 13:31:10,2024-01-24 13:59:10,1,18.14,-73.895696,40.681264,1,N,-73.91494,40.671571,1,61.85,0.0,0.5,3.78,0.0,66.13
1,2024-01-08 21:55:30,2024-01-08 22:24:30,4,11.28,-73.785387,40.661447,1,N,-73.770204,40.641862,2,45.2,0.0,0.5,0.0,0.0,45.7
1,2024-01-10 16:55:34,2024-01-10 17:15:34,2,9.34,-73.967266,40.754178,1,N,-73.949979,40.769874,1,35.85,0.0,0.5,6.81,0.0,43.16
1,2024-01-15 01:58:42,2024-01-15 02:21:42,1,11.08,-73.993316,40.714915,1,N,-74.00444,40.71859,2,41.7,0.0,0.5,0.0,0.0,42.2
2,2024-01-27 08:57:56,2024-01-27 09:51:56,2,15.13,-73.877646,40.719606,1,N,-73.884868,40.734821,2,67.33,0.0,0.5,0.0,0.0,67.83
2,2024-01-19 11:59:51,2024-01-19 12:23:51,1,17.59,-73.927026,40.654725,1,N,-73.946752,40.673454,1,58.48,0.0,0.5,3.59,0.0,62.57
2,2024-01-03 03:05:52,2024-01-03 03:53:52,2,19.34,-73.760194,40.776079,1,N,-73.75007,40.77344,1,74.85,0.0,0.5,5.02,0.0,80.37
2,2024-01-27 17:09:17,2024-01-27 17:54:17,2,10.46,-73.969891,40.696751,1,N,-73.985895,40.702482,2,51.15,0.0,0.5,0.0,0.0,51.65
2,2024-01-09 02:23:20,2024-01-09 02:59:20,3,1.83,-73.762555,40.703541,1,N,-73.751023,40.716517,2,25.07,0.0,0.5,0.0,0.0,25.57
2,2024-01-21 19:14:37,2024-01-21 19:36:37,1,11.79,-73.930479,40.716297,1,N,-73.929794,40.706399,1,42.97,0.0,0.5,4.17,0.0,47.64
1,2024-01-22 01:42:10,2024-01-22 01:58:10,2,9.06,-73.936864,40.795526,1,N,-73.942593,40.785776,1,33.15,0.0,0.5,0.75,0.0,34.4
1,2024-01-19 05:41:21,2024-01-19 06:23:21,1,1.79,-73.963648,40.722485,1,N,-73.952976,40.722334,1,27.98,0.0,0.5,1.72,0.0,30.2
2,2024-01-31 17:17:51,2024-01-31 18:00:51,2,6.69,-73.928785,40.700755,1,N,-73.931757,40.712326,2,40.73,0.0,0.5,0.0,0.0,41.23
2,2024-01-07 17:36:43,2024-01-07 17:43:43,1,7.93,-73.754048,40.821074,1,N,-73.74566,40.806291,1,25.82,0.0,0.5,0.01,0.0,26.33
1,2024-01-01 02:45:53,2024-01-01 03:07:53,2,12.71,-73.876564,40.670943,1,N,-73.866564,40.669957,2,45.28,0.0,0.5,0.0,0.0,45.78
1,2024-01-15 12:38:23,2024-01-15 12:50:23,2,13.62,-73.885721,40.694961,1,N,-73.900134,40.704366,1,42.55,0.0,0.5,3.8,0.0,46.85
2,2024-01-24 15:13:09,2024-01-24 16:01:09,1,10.22,-73.837273,40.743894,1,N,-73.853785,40.727204,1,52.05,0.0,0.5,12.62,0.0,65.17
1,2024-01-01 03:12:23,2024-01-01 03:31:23,1,16.91,-73.944062,40.813034,1,N,-73.939905,40.824156,1,54.27,0.0,0.5,8.84,0.0,63.61
2,2024-01-04 03:44:09,2024-01-04 04:34:09,1,14.69,-74.026318,40.706732,1,N,-74.00959,40.703593,1,64.22,0.0,0.5,8.61,0.0,73.33
1,2024-01-27 20:51:06,2024-01-27 21:41:06,1,11.54,-73.776616,40.824084,1,N,-73.776279,40.806907,2,56.35,0.0,0.5,0.0,0.0,56.85
1,2024-01-16 03:13:49,2024-01-16 04:05:49,4,3.99,-73.834443,40.696839,1,N,-73.835392,40.701165,1,38.48,0.0,0.5,7.69,0.0,46.67
1,2024-01-31 09:24:37,2024-01-31 10:01:37,1,9.33,-73.913972,40.660666,1,N,-73.917859,40.641824,2,44.33,0.0,0.5,0.0,0.0,44.83
1,2024-01-11 07:37:37,2024-01-11 08:11:37,4,17.17,-73.83764,40.683873,1,N,-73.829321,40.689814,1,62.43,0.0,0.5,15.2,0.0,78.13
1,2024-01-05 13:20:47,2024-01-05 13:54:47,1,12.13,-73.819295,40.699303,1,N,-73.824033,40.707766,1,49.83,0.0,0.5,10.7,0.0,61.03
1,2024-01-28 01:46:26,2024-01-28 01:52:26,1,8.76,-73.923526,40.828788,1,N,-73.929293,40.827572,1,27.4,0.0,0.5,3.82,0.0,31.72
1,2024-01-05 07:26:05,2024-01-05 07:42:05,2,1.68,-73.903162,40.848045,1,N,-73.908721,40.849459,2,14.7,0.0,0.5,0.0,0.0,15.2
2,2024-01-15 19:41:49,2024-01-15 20:27:49,4,11.75,-74.010981,40.794783,1,N,-74.016314,40.778634,2,54.88,0.0,0.5,0.0,0.0,55.38
2,2024-01-20 21:12:14,2024-01-20 21:45:14,1,8.9,-73.949631,40.792884,1,N,-73.96378,40.789253,1,41.25,0.0,0.5,2.77,0.0,44.52
1,2024-01-13 23:26:33,2024-01-13 23:41:33,3,14.34,-73.958753,40.809052,1,N,-73.944366,40.794938,2,45.85,0.0,0.5,0.0,0.0,46.35
1,2024-01-28 18:00:05,2024-01-28 18:32:05,1,3.99,-73.898663,40.789723,1,N,-73.898332,40.790712,1,28.48,0.0,0.5,1.12,0.0,30.1
2,2024-01-05 05:26:06,2024-01-05 05:35:06,4,4.41,-73.853639,40.775508,1,N,-73.86731,40.791306,1,18.02,0.0,0.5,2.28,0.0,20.8
2,2024-01-22 16:45:53,2024-01-22 17:17:53,1,4.59,-73.887922,40.814917,1,N,-73.888074,40.799876,1,29.98,0.0,0.5,2.61,0.0,33.09
2,2024-01-13 12:32:55,2024-01-13 12:48:55,3,19.78,-73.976824,40.765639,1,N,-73.983127,40.781433,1,59.95,0.0,0.5,13.09,0.0,73.54
2,2024-01-26 16:29:11,2024-01-26 17:23:11,1,0.64,-73.896792,40.731104,1,N,-73.916713,40.721577,1,31.1,0.0,0.5,4.62,0.0,36.22
1,2024-01-20 15:04:36,2024-01-20 15:20:36,1,8.26,-74.019712,40.794342,1,N,-74.031545,40.793355,1,31.15,0.0,0.5,5.22,0.0,36.87
2,2024-01-12 23:09:44,2024-01-12 23:28:44,4,19.7,-73.787877,40.704165,1,N,-73.789362,40.716144,2,61.25,0.0,0.5,0.0,0.0,61.75
1,2024-01-27 23:55:26,2024-01-27 23:56:26,1,10.75,-73.858193,40.74381,1,N,-73.86767,40.725735,1,29.88,0.0,0.5,5.75,0.0,36.13
1,2024-01-22 01:41:45,2024-01-22 02:21:45,1,7.16,-73.781838,40.656064,1,N,-73.791933,40.665659,1,40.4,0.0,0.5,3.9,0.0,44.8
1,2024-01-03 11:44:32,2024-01-03 12:24:32,2,11.25,-74.047652,40.762671,1,N,-74.06174,40.78037,1,50.62,0.0,0.5,2.7,0.0,53.82
2,2024-01-22 04:18:51,2024-01-22 04:32:51,2,16.11,-74.030899,40.666869,1,N,-74.015209,40.656835,1,49.77,0.0,0.5,6.97,0.0,57.24
1,2024-01-08 19:23:44,2024-01-08 20:02:44,1,3.06,-73.857588,40.788669,1,N,-73.852173,40.775529,1,29.65,0.0,0.5,4.74,0.0,34.89
2,2024-01-20 11:54:31,2024-01-20 12:21:31,1,9.5,-73.917423,40.724761,1,N,-73.928551,40.726414,1,39.75,0.0,0.5,4.74,0.0,44.99
2,2024-01-12 11:58:18,2024-01-12 12:18:18,1,15.68,-73.786762,40.729687,1,N,-73.77842,40.744799,1,51.7,0.0,0.5,7.13,0.0,59.33
1,2024-01-07 16:36:20,2024-01-07 16:44:20,2,15.75,-73.751372,40.805188,1,N,-73.761163,40.803384,1,45.88,0.0,0.5,6.28,0.0,52.66
1,2024-01-27 21:53:41,2024-01-27 22:07:41,3,11.16,-73.798028,40.657155,1,N,-73.808243,40.675516,1,37.4,0.0,0.5,4.25,0.0,42.15
2,2024-01-26 02:41:43,2024-01-26 03:18:43,4,2.45,-73.799784,40.772989,1,N,-73.780327,40.784298,1,27.12,0.0,0.5,4.98,0.0,32.6
1,2024-01-19 07:47:05,2024-01-19 07:55:05,4,5.95,-73.880845,40.825639,1,N,-73.880421,40.838396,1,21.38,0.0,0.5,4.2,0.0,26.08
1,2024-01-08 13:19:22,2024-01-08 13:57:22,1,17.1,-74.038272,40.755184,1,N,-74.023239,40.756504,1,64.25,0.0,0.5,7.37,0.0,72.12
1,2024-01-28 13:26:44,2024-01-28 13:44:44,1,1.39,-73.884073,40.756798,1,N,-73.8664,40.739442,2,14.97,0.0,0.5,0.0,0.0,15.47
1,2024-01-18 11:37:37,2024-01-18 12:21:37,2,16.49,-73.786823,40.811693,1,N,-73.79692,40.810895,2,65.72,0.0,0.5,0.0,0.0,66.22
1,2024-01-14 14:01:15,2024-01-14 14:57:15,3,4.96,-74.037937,40.778881,1,N,-74.055057,40.779929,1,42.9,0.0,0.5,1.88,0.0,45.28
2,2024-01-10 15:05:10,2024-01-10 15:16:10,2,2.51,-73.777522,40.837599,1,N,-73.786205,40.839303,1,14.27,0.0,0.5,2.53,0.0,17.3
2,2024-01-22 05:17:56,2024-01-22 06:05:56,1,15.37,-73.976094,40.817041,1,N,-73.96876,40.799548,2,64.92,0.0,0.5,0.0,0.0,65.42
2,2024-01-18 16:54:30,2024-01-18 17:01:30,4,15.33,-73.81519,40.797475,1,N,-73.834284,40.796388,1,44.33,0.0,0.5,2.52,0.0,47.35
2,2024-01-12 01:09:59,2024-01-12 01:55:59,2,5.79,-73.964827,40.729075,1,N,-73.958357,40.729949,1,39.98,0.0,0.5,9.23,0.0,49.71
2,2024-01-02 14:27:06,2024-01-02 14:52:06,2,10.16,-73.844834,40.832982,1,N,-73.840888,40.821123,1,40.4,0.0,0.5,6.93,0.0,47.83
1,2024-01-03 12:50:40,2024-01-03 13:44:40,1,11.77,-73.968958,40.781666,1,N,-73.969306,40.798032,1,58.92,0.0,0.5,7.44,0.0,66.86
2,2024-01-27 08:41:16,2024-01-27 09:26:16,2,17.57,-73.958618,40.753986,1,N,-73.956289,40.756852,1,68.92,0.0,0.5,9.43,0.0,78.85
1,2024-01-24 22:50:27,2024-01-24 22:58:27,1,16.31,-73.988427,40.810019,1,N,-73.982266,40.806872,2,47.27,0.0,0.5,0.0,0.0,47.77
1,2024-01-08 03:32:55,2024-01-08 04:06:55,1,0.15,-74.029832,40.666269,1,N,-74.041149,40.649313,1,19.88,0.0,0.5,1.64,0.0,22.02
2,2024-01-25 04:26:34,2024-01-25 05:25:34,2,5.59,-73.882696,40.691538,1,N,-73.87101,40.680615,1,45.98,0.0,0.5,4.41,0.0,50.89
2,2024-01-19 15:43:00,2024-01-19 16:25:00,2,1.38,-73.867887,40.71409,1,N,-73.885842,40.703901,1,26.95,0.0,0.5,0.12,0.0,27.57
2,2024-01-10 03:37:05,2024-01-10 03:39:05,1,12.59,-73.863921,40.718177,1,N,-73.859515,40.717877,1,34.98,0.0,0.5,5.5,0.0,40.98
2,2024-01-28 09:38:49,2024-01-28 10:26:49,1,15.97,-74.021261,40.738937,1,N,-74.028416,40.745784,1,66.43,0.0,0.5,15.87,0.0,82.8
2,2024-01-15 07:34:10,2024-01-15 07:53:10,2,19.01,-73.928484,40.743965,1,N,-73.94577,40.761175,1,59.53,0.0,0.5,6.22,0.0,66.25
2,2024-01-30 19:19:47,2024-01-30 19:56:47,1,1.27,-73.814247,40.710779,1,N,-73.816907,40.702793,2,24.18,0.0,0.5,0.0,0.0,24.68
1,2024-01-08 21:47:35,2024-01-08 21:48:35,1,8.37,-73.913896,40.684468,1,N,-73.921503,40.690452,1,23.92,0.0,0.5,1.43,0.0,25.85
1,2024-01-11 18:13:25,2024-01-11 19:07:25,2,8.66,-73.858415,40.668681,1,N,-73.872306,40.674647,2,51.15,0.0,0.5,0.0,0.0,51.65
2,2024-01-19 16:19:18,2024-01-19 16:41:18,1,14.66,-74.040998,40.712487,1,N,-74.029048,40.72989,2,50.15,0.0,0.5,0.0,0.0,50.65
1,2024-01-01 00:00:27,2024-01-01 00:47:27,1,9.3,-73.928574,40.767967,1,N,-73.942147,40.762214,1,49.25,0.0,0.5,1.55,0.0,51.3
1,2024-01-22 20:56:11,2024-01-22 21:08:11,1,19.27,-73.823773,40.803833,1,N,-73.810726,40.789863,1,56.67,0.0,0.5,0.9,0.0,58.07
2,2024-01-29 21:10:02,2024-01-29 22:03:02,1,6.62,-73.923826,40.742192,1,N,-73.905918,40.738344,1,45.55,0.0,0.5,2.73,0.0,48.78
1,2024-01-22 05:27:25,2024-01-22 06:06:25,2,6.59,-73.762089,40.771055,1,N,-73.76982,40.771961,1,38.48,0.0,0.5,8.51,0.0,47.49
1,2024-01-28 02:38:56,2024-01-28 03:10:56,2,12.13,-73.893277,40.666262,1,N,-73.893922,40.68428,1,48.83,0.0,0.5,2.27,0.0,51.6
2,2024-01-11 03:21:56,2024-01-11 03:50:56,1,5.83,-73.992471,40.809848,1,N,-74.004256,40.794475,1,31.57,0.0,0.5,5.9,0.0,37.97
1,2024-01-15 12:38:59,2024-01-15 12:57:59,2,4.95,-73.842324,40.686695,1,N,-73.861882,40.694246,1,24.38,0.0,0.5,0.61,0.0,25.49
2,2024-01-19 13:54:18,2024-01-19 14:30:18,4,0.14,-73.890878,40.849206,1,N,-73.871059,40.84815,2,20.85,0.0,0.5,0.0,0.0,21.35
1,2024-01-03 00:24:27,2024-01-03 01:11:27,2,0.92,-74.001206,40.796401,1,N,-74.012434,40.77834,1,28.3,0.0,0.5,3.97,0.0,32.77
1,2024-01-31 19:34:29,2024-01-31 19:40:29,1,9.74,-73.830204,40.745069,1,N,-73.824741,40.73054,1,29.85,0.0,0.5,2.85,0.0,33.2
2,2024-01-15 19:31:20,2024-01-15 20:04:20,1,7.51,-73.793734,40.708576,1,N,-73.775668,40.695853,1,37.77,0.0,0.5,0.73,0.0,39.0
